"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000111656",17.5520618814825,-1.22971635845547,0.594320259578896,-2.06911398128474,0.0385353920402772,0.163861944341386
"ENSMUSG00000111664",10.1168577848467,-0.17262630658002,0.828610869478889,-0.208332177308492,0.834969608932265,NA
"ENSMUSG00000111761",12.34815865828,0.0699002244805492,0.549307048440501,0.127251643100153,0.898741232286004,0.94663382795751
"ENSMUSG00000111765",17.3622566856216,0.0683118585096538,0.600798811871524,0.113701720376008,0.909474248705058,0.952168558142737
"ENSMUSG00000111793",31.7564635987253,0.871360711032679,0.477346128822609,1.82542741716985,0.0679365550432446,0.221630627727782
"ENSMUSG00000111828",20.1850586680167,-0.365505218173177,0.443603221649196,-0.823946266247409,0.409970090230345,0.619514253790878
"ENSMUSG00000111844",33.5245099844923,-0.479809955850453,0.370031377548845,-1.29667370110287,0.194743481823912,0.405589361357319
"ENSMUSG00000111854",17.2121270100322,-0.85287855830674,0.50652656782512,-1.68377852709436,0.0922244785518647,0.262141546160701
"ENSMUSG00000111877",12.3335983421191,-0.24794677320574,0.539772873625319,-0.459353897391019,0.645980049298392,0.800384146921175
"ENSMUSG00000111905",17.2323202170089,-0.0998496073931762,0.556370511154023,-0.179466030983684,0.857571787624301,0.924821745171616
"ENSMUSG00000111910",29.8461456304636,0.47480335468686,0.416231346410349,1.14071983953551,0.253986527802207,0.471443690353674
"ENSMUSG00000111938",27.9086920266374,-0.395542387066379,0.44260853782869,-0.893661900438695,0.371502816084224,0.584546609404779
"ENSMUSG00000111945",19.1963041524761,-2.05443409560496,0.74461142927289,-2.75906870998623,0.00579663457370688,0.0662550815392145
"ENSMUSG00000111947",14.397620738945,-0.950098731489108,0.533549522506251,-1.78071330103754,0.0749592991087729,0.23465054716554
"ENSMUSG00000111970",11.4020841881345,0.020666246345731,0.663781822770529,0.0311340950245867,0.975162598944203,0.986572940035083
"ENSMUSG00000111971",27.8827988480032,-0.0827662189619206,0.39071503258238,-0.211832696620061,0.832237559114679,0.910786094162695
"ENSMUSG00000111977",677.501671324915,-0.310775642309346,0.19360322321128,-1.60521936130265,0.108445538050043,0.287354481258204
"ENSMUSG00000111990",45.7665272855727,0.2146839965489,0.393230419190714,0.545949616488799,0.585100570949373,0.757767830359545
"ENSMUSG00000111994",13.6928977352803,0.80246608909738,0.676368605051405,1.18643308264787,0.235451313402615,0.452194552594835
"ENSMUSG00000112000",12.7647821238169,0.297612974638699,0.530306339769174,0.561209535545512,0.574654703235504,0.750732345954887
"ENSMUSG00000112015",74.6550843817512,-1.30576024633195,0.676048500020897,-1.93145942383067,0.0534262625598937,0.194118058595328
"ENSMUSG00000112039",81.6375958050677,-0.722183974003025,0.352774899186789,-2.04715237866354,0.0406431254875016,0.168299886094758
"ENSMUSG00000112054",13.7570056106924,-0.310127732685615,0.498904704784382,-0.621617174004496,0.534193625492573,0.721521086159727
"ENSMUSG00000112056",85.0422285270198,-1.41347106678013,0.65909926892037,-2.14454958976886,0.0319888764882153,0.149426111418714
"ENSMUSG00000112067",46.5862661101229,-1.69903942490585,0.4012350382027,-4.23452406478897,2.29036258570799e-05,0.00519408137905363
"ENSMUSG00000112090",26.5183599204786,-1.81025088161526,0.516189054422444,-3.50695324921356,0.000453268775508433,0.0250969338017429
"ENSMUSG00000112096",73.213227573418,-0.28269122609345,0.312439048997606,-0.904788396330114,0.365577500151972,0.57948309244716
"ENSMUSG00000112106",21.0635865533478,-1.3225264938419,0.50936991860688,-2.59639693183884,0.00942071646934784,0.0829249826830457
"ENSMUSG00000112110",42.001390660609,0.277561610390683,0.289735638853965,0.957982288573693,0.338071689708615,0.55212212708285
"ENSMUSG00000112112",14.1138607328735,-0.156111135717965,0.496348397660608,-0.314519270040456,0.753126683127941,0.868787763875316
"ENSMUSG00000112117",107.199085105195,-0.654520266849685,0.254133475566677,-2.57549803460646,0.0100095842158727,0.0854514699207185
"ENSMUSG00000112150",20.2163398724077,-0.680657370855926,0.447145128988705,-1.52222919747633,0.127951661638471,0.317608197578623
"ENSMUSG00000112160",34.2455393495989,0.589614714819835,0.323567348574822,1.82223180866932,0.0684198200693232,0.222554611166931
"ENSMUSG00000112168",21.3678199718027,-0.43290951703805,0.47700943511761,-0.907549170240862,0.364116459873468,0.578376406459209
"ENSMUSG00000112169",24.2724011722481,-1.21116705607437,0.517157681617401,-2.34196860865812,0.0191823282462473,0.116695516507982
"ENSMUSG00000112195",18.2633919268643,-2.14990667762204,0.648950267974002,-3.31289897503851,0.000923343256179448,0.0319443566225112
"ENSMUSG00000112201",28.5298612343687,-0.557154968093127,0.509241296335607,-1.09408834692374,0.27391623274654,0.491087703400654
"ENSMUSG00000112229",15.3314192265512,-0.946102706090574,0.502360686143372,-1.8833135876014,0.0596578831062961,0.205598893438388
"ENSMUSG00000112239",20.6778842424017,-0.894167538310943,0.521328360559823,-1.7151714849174,0.0863137912218397,0.252665053956926
"ENSMUSG00000112248",12.1952644734153,-0.0114660522367112,0.570531745267176,-0.0200971327745167,0.983965887399045,0.991550871622052
"ENSMUSG00000112257",54.1887918983017,-1.32775283531111,0.50261240375523,-2.64170327948714,0.00824902886808563,0.0773573672393284
"ENSMUSG00000112278",68.075215263713,-0.872626095421041,0.375239614439852,-2.32551698125923,0.0200443329728543,0.119074704804315
"ENSMUSG00000112280",335.87991652743,0.387815510908869,0.139981508707877,2.77047671859423,0.00559743016223119,0.0653232009358257
"ENSMUSG00000112295",32.4841416216862,-1.27834076893051,0.578813604970959,-2.20855342367885,0.0272057180203753,0.137970171249242
"ENSMUSG00000112300",23.3495352104205,-0.361291500643672,0.385960728390655,-0.936083580705614,0.349230156134655,0.563908712095258
"ENSMUSG00000112302",199.957305187136,-0.440129647485416,0.200976597122631,-2.18995472003568,0.0285275208564219,0.141086234452498
"ENSMUSG00000112332",75.8891899392789,-0.452922731313345,0.27679391254881,-1.63631753004495,0.101773149119456,0.276994032404151
"ENSMUSG00000112343",16.1358748465727,-0.784297398034915,0.820847809673946,-0.955472365025193,0.339338873980282,0.553384364591834
"ENSMUSG00000112346",18.5730652758223,0.20820175300169,0.464762452020345,0.447974555811526,0.654171559826193,0.805868838999813
"ENSMUSG00000112358",27.8994178860245,1.09763527369367,0.449507627885074,2.44186128466389,0.0146117598182398,0.102766530676253
"ENSMUSG00000112368",20.1877369914559,-0.00403548649379404,0.600705200039966,-0.00671791503307371,0.994639919631435,0.996342875777362
"ENSMUSG00000112381",18.6241475473189,-1.54130329933374,0.518977620211184,-2.96988393970929,0.00297912278050081,0.0503268171735806
"ENSMUSG00000112390",27.4247690523572,-0.989069335991613,0.402577042883779,-2.45684485361265,0.0140163203946166,0.100168752266413
"ENSMUSG00000112393",29.3462070173028,-1.04000679484606,0.436677300266758,-2.38163695298734,0.0172358804269797,0.110977319609079
"ENSMUSG00000112409",88.5953385844008,-0.945195230096987,0.344480531833247,-2.74382771376622,0.00607274000871208,0.0671944392131606
"ENSMUSG00000112410",11.6470790687786,-0.434097797193913,0.6004156672758,-0.722995452739428,0.469682677913352,0.669782326060599
"ENSMUSG00000112433",30.0706658394175,-0.5044385318608,0.368164946800395,-1.37014274782191,0.170642345927815,0.374670309697899
"ENSMUSG00000112441",12.0950287873404,1.01493266702316,0.648047359464445,1.56613965353074,0.117315926610929,0.30135067230719
"ENSMUSG00000112448",63.5215191713186,-1.62736164283232,0.47199867825557,-3.44780974566874,0.000565151977508467,0.0271539972615699
"ENSMUSG00000112449",14.2793386460826,0.618598760210668,0.495113618640908,1.24940768526773,0.211515998929059,0.423998265555372
"ENSMUSG00000112459",16.208795556935,-0.90821664749525,0.563737954576547,-1.61106173554956,0.107166267343859,0.285646518514718
"ENSMUSG00000112466",72.7372995614008,-0.515684332835667,0.295623771722939,-1.74439399724245,0.0810904110087598,0.244637142321374
"ENSMUSG00000112547",17.0769597540084,-0.582315421091664,0.540968003128957,-1.07643228014144,0.281733972149282,0.498990381348556
"ENSMUSG00000112576",74.9103007874192,-1.36291110386944,0.48353279882586,-2.81865285494372,0.00482256431562497,0.0609838968788542
"ENSMUSG00000112595",221.181722693198,-1.3118927038031,0.624201437598608,-2.10171368532911,0.0355783640393402,0.157826160306323
"ENSMUSG00000112621",13.9837827422348,-1.76688953398628,0.625515426790405,-2.8246937778216,0.0047325821802833,0.0607586633299251
"ENSMUSG00000112627",69.6158271686863,0.216848697712991,0.248968421807235,0.8709887629078,0.383760288722785,0.596047479423859
"ENSMUSG00000112630",19.2529165343797,-0.275360975281185,0.474415970143647,-0.580420965166517,0.561630770436585,0.741407806546502
"ENSMUSG00000112637",19.678624415637,-1.38380252099956,0.667376692455966,-2.07349542865682,0.0381261961102703,0.163046039910442
"ENSMUSG00000112639",60.2442334193394,-1.23569682895648,0.346636077300449,-3.56482463850821,0.000364099541638464,0.0220355179419197
"ENSMUSG00000112640",15.5525675329316,-0.308199616818445,0.548114662000837,-0.562290407801523,0.573918172669089,0.750459045421131
"ENSMUSG00000112663",14.7944034595965,-1.4582959804502,0.587805144388296,-2.48091734883979,0.0131044754906868,0.0968054519413024
"ENSMUSG00000112666",14.9363191745985,0.319417777863452,0.683566762416882,0.467281025680783,0.640298829893541,0.796774574372798
"ENSMUSG00000112712",11.8244847224434,0.570609118883613,0.588047061907707,0.970346007736994,0.331874051677934,0.547004728617813
"ENSMUSG00000112730",16.014864302461,-1.25136042775217,0.442640386343498,-2.82703627224175,0.0046981005989612,0.0605890297752972
"ENSMUSG00000112734",39.9816104569605,-0.87821188801043,0.501239813615667,-1.7520792725452,0.079760177839816,0.242392359703445
"ENSMUSG00000112763",14.6016217069226,-0.09325624109737,0.559238823113544,-0.166755663668286,0.867562305387552,0.930204861585969
"ENSMUSG00000112779",11.5896479489576,-0.745037485253115,0.574950580945455,-1.29582873718984,0.195034495125481,0.405927427570877
"ENSMUSG00000112805",13.9535005371445,-0.506806579152466,0.559984424957619,-0.905036919894375,0.365445828300395,0.579431566821299
"ENSMUSG00000112806",28.7657412640623,-1.32770138925471,0.563086328162864,-2.3579002416672,0.018378631128072,0.114365720559923
"ENSMUSG00000112824",35.6818425745667,-1.12673647456191,0.396292096606144,-2.84319693531945,0.00446634635525277,0.0592542034976543
"ENSMUSG00000112828",22.1931836820965,-0.291160366918172,0.39169807236671,-0.743328567227632,0.457282780162607,0.65880549597095
"ENSMUSG00000112838",27.7713182910977,-2.12264669739623,0.58199865068291,-3.64716772952229,0.000265146852448176,0.0193106122579684
"ENSMUSG00000112847",16.3107307167641,-0.441714054945258,0.448392711744221,-0.985105340421383,0.324572330430703,0.540858722990435
"ENSMUSG00000112866",54.1427267025707,-1.18114243929822,0.430402757369835,-2.74427247287193,0.00606451782325874,0.0671573607784463
"ENSMUSG00000112914",17.4784260587545,-0.152233165342806,0.438183989026816,-0.34741836569818,0.728277037781246,0.85326203638852
"ENSMUSG00000112922",23.4331521489926,0.485729198154872,0.444714615549876,1.09222674760595,0.274733448556668,0.491902630732086
"ENSMUSG00000112925",31.6160218651611,-0.26419889398692,0.378803716250156,-0.697455918865504,0.485517516963719,0.682836815524615
"ENSMUSG00000112926",11.6433970804005,-0.393533299030161,0.492413162796481,-0.79919329693632,0.424178338092813,0.631750376767505
"ENSMUSG00000112941",222.749644147014,0.0475055626080006,0.210315653240197,0.225877446001346,0.82129674000192,0.904637614089344
"ENSMUSG00000112945",10.3525258912309,-0.0630913510670443,0.575701366608083,-0.109590413930691,0.912734213439287,NA
"ENSMUSG00000112947",77.359044917477,-1.30729656411777,0.389652517401754,-3.35503174170405,0.000793558784148971,0.0299273226602913
"ENSMUSG00000112959",23.7230955011257,-0.749307846342002,0.372981980531729,-2.00896527299731,0.0445408167096309,0.175680992109537
"ENSMUSG00000112964",210.552625466133,-0.0768517380393106,0.196845844790619,-0.390415851150203,0.696229068505897,0.833305561199324
"ENSMUSG00000112980",25.4359853095407,0.858335535668728,0.352202154422625,2.43705362074182,0.014807483456961,0.103499914905911
"ENSMUSG00000112990",16.7200425369931,-0.321476091304039,0.581250560526932,-0.553076612971531,0.580210950252405,0.75447263276834
