"","BInt_390","BInt_391","BInt_392","BInt_398","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000006412",2151.68150891082,3101.91829595859,2536.54595528954,2577.71115523214,2166.26621580591,2151.73476195517,2190.79447119348,2348.32791869543,"Pfdn2"
"ENSMUSG00000006418",1221.51096985435,1402.78715794913,1238.91880389397,1459.33911962878,1178.44169552271,1246.99998469767,1212.11205021928,1295.42013415126,"Rnf114"
"ENSMUSG00000006423",546.660590151642,400.2028515768,669.102489907894,476.304788146272,731.292994727243,806.591259943333,668.718487058622,838.688542391224,"Steep1"
"ENSMUSG00000006435",3883.83279747271,2848.5026494584,2440.7132115737,3684.5427664531,3550.46757245164,3593.37231040194,3849.67552492689,3733.67971582599,"Neurl1a"
"ENSMUSG00000006442",1077.42988407795,1326.62398550372,871.991632008997,1104.73335224235,968.228362081015,966.589935228616,1049.47665279443,1030.67748583018,"Srm"
"ENSMUSG00000006445",37.0796911924564,27.6956990710588,17.2671610298811,33.572143657887,40.0830508681193,20.6183859903715,28.700364251443,15.1570218504438,"Epha2"
"ENSMUSG00000006456",405.757763620308,398.818066623247,303.038676074414,413.357018787734,419.535932419649,461.851846184322,379.801486927429,373.87320564428,"Rbm14"
"ENSMUSG00000006457",27.5449134572533,40.1587636530353,34.5343220597623,37.7686616151229,42.7552542593273,40.4120365411281,45.9205828023088,37.387320564428,"Actn3"
"ENSMUSG00000006463",416.351961103867,238.183012011106,335.846282031188,319.984494239236,392.813898507569,367.007270628613,384.584880969336,315.266054489231,"Zdhhc24"
"ENSMUSG00000006464",674.850379702706,365.583227737977,489.52401519713,610.59336277782,732.183729190979,746.385572851448,710.812354627405,575.966830316865,"Bbs1"
"ENSMUSG00000006471",245.785381618568,124.630645819765,172.671610298811,204.580250415249,201.305988804333,201.235447266026,231.516271628307,116.203834186736,"Ndor1"
"ENSMUSG00000006476",8539.98259149688,8073.29627921365,5897.5988497559,8960.61496818791,8115.48169909856,8269.6222530182,7913.64710293122,8776.92611953032,"Nsmf"
"ENSMUSG00000006494",903.685045347579,490.213873557741,813.283284507401,622.133787160219,865.793898751377,963.290993470156,900.234758686929,858.897904858482,"Pdk1"
"ENSMUSG00000006498",510.640318707542,296.34398006033,380.740900708879,563.382535758917,608.371638731678,626.798934107293,562.527139328283,499.171252941283,"Ptbp1"
"ENSMUSG00000006517",575.264923357252,785.173068664518,510.244608432987,481.550435592817,427.552542593273,556.69642174003,546.263599585798,511.296870421638,"Mvd"
"ENSMUSG00000006519",149.378184518181,333.733173806259,137.273930187555,246.545429987608,146.080452052702,123.710315942229,141.588463640452,199.062220302495,"Cyba"
"ENSMUSG00000006522",541.363491409863,980.427747115483,1119.77539278779,907.497008252259,686.756271540444,720.818774223387,712.725712244168,941.756290974242,"Itih3"
"ENSMUSG00000006526",577.383762853963,850.257961481506,497.294237660576,701.867628347701,617.278983369037,632.572082184597,642.888159232323,632.553045225188,"Stimate"
"ENSMUSG00000006527",564.670725873693,564.9922610496,516.288114793446,449.027421424239,550.473898588839,591.335310203855,568.267212178571,588.09244779722,"Sfmbt1"
"ENSMUSG00000006567",56.1492466628625,12.4630645819765,36.2610381627504,34.621273147196,47.2089265780072,30.5152112657498,50.703976844216,28.2931074541618,"Atp7b"
"ENSMUSG00000006574",15.8912962253384,11.0782796284235,15.540444926893,2.09825897861794,32.0664406944954,41.236771980743,19.1335761676287,23.2407668373472,"Slc4a1"
"ENSMUSG00000006575",8225.33492623518,10625.4549486117,5972.71100023588,9098.05093128739,7176.64757432083,7063.85904030127,7754.8384207399,7302.65312754382,"Rundc3a"
"ENSMUSG00000006576",4911.46995337793,4209.74625880094,3053.69742813448,3796.79962180916,3880.03932403395,3830.07138157141,4130.93909459103,3005.13219888132,"Slc4a3"
"ENSMUSG00000006585",34.9608516957446,37.3891937459294,47.4846928321731,46.1616975295947,47.2089265780072,51.1335972561213,40.1805099520202,38.397788687791,"Cdt1"
"ENSMUSG00000006586",386.688208149902,850.257961481506,459.306483394838,514.073449761395,507.718644329511,372.780418705917,370.234698843615,477.951422350661,"Runx1t1"
"ENSMUSG00000006589",555.13594813849,976.273392254824,597.443771633887,659.902448775342,563.834915544878,558.34589261926,498.429659166727,451.679251143225,"Aprt"
"ENSMUSG00000006599",832.703922207734,966.579897579953,815.010000610389,844.549238893721,825.710847883258,736.48874757607,708.898997010642,724.505644451214,"Gtf2h1"
"ENSMUSG00000006611",99.5854563454542,74.7783874918589,69.9320021710186,88.1268771019535,80.1661017362386,66.8035706088036,88.9711291794733,91.9525992260257,"Hfe"
"ENSMUSG00000006638",11.6536172319149,2.76956990710588,5.18014830896434,8.39303591447176,11.5795480285678,16.4947087922972,15.3068609341029,9.09421311026628,"Abhd1"
"ENSMUSG00000006641",449.1939733029,238.183012011106,390.237839275313,335.72143657887,494.357627373472,464.326052503166,403.718457136965,401.155844975079,"Slc5a6"
"ENSMUSG00000006649",41.3173701858799,51.2370432814588,22.4473093388455,27.2773667220332,43.6459887230632,24.7420631884458,22.9602914011544,19.1988943438955,"Nphs1"
"ENSMUSG00000006651",28418.9347496469,26446.6230429541,24335.473397463,32094.96933694,26486.8800136532,27476.8859062087,27679.5879629,33320.1863678923,"Aplp1"
"ENSMUSG00000006673",1172.77766142998,1156.29543621671,1265.68290349029,1179.22154598328,1241.68384244796,1151.33067370234,1170.01818265049,1258.03281358684,"Qrich1"
"ENSMUSG00000006675",1808.42951044351,2467.68678723134,1603.25590162446,1791.91316773972,1492.87096122151,1486.99799762559,1583.30342787127,1601.59197553023,"P4htm"
"ENSMUSG00000006676",2806.40291339477,1920.69673057793,2015.07769218713,2215.76148142054,2596.4909617904,2517.91729714417,2422.31074282179,1981.52798991469,"Usp19"
"ENSMUSG00000006678",27.5449134572533,60.9305379563294,81.1556568404413,52.4564744654485,59.679209070311,75.0509250049522,63.1408013531746,68.7118323886786,"Pola1"
"ENSMUSG00000006699",4840.48883023809,5115.39561842457,6784.2675686403,5268.72829530965,5250.87966372363,5076.24663082946,5243.55654873864,6138.59384942974,"Cdc42"
"ENSMUSG00000006705",250.023060611991,382.200647180612,261.597489602699,316.837105771309,280.581356076835,241.647483807154,327.18415246645,246.554222100553,"Pknox1"
"ENSMUSG00000006711",527.591034681236,354.504948109553,454.126335085874,328.377530153708,538.894350560271,566.593247015409,623.754583064695,472.899081733847,"D130043K22Rik"
"ENSMUSG00000006715",66.7434441464215,91.3958069344942,130.367065775602,82.8812296554086,65.0236158527269,75.0509250049522,54.5306920777417,84.8793223624853,"Gmnn"
"ENSMUSG00000006717",719.346009133653,1131.36930705275,897.029015502324,861.335310722664,676.958192439348,565.768511575794,635.234728765272,752.798751905376,"Acot13"
"ENSMUSG00000006720",28.6043332056092,34.6196238388235,29.3541737507979,33.572143657887,38.3015819406473,56.9067453334253,52.6173344609788,62.649023648501,"Zfp184"
"ENSMUSG00000006724",12.7130369802708,15.2326344890824,4.31679025747028,14.6878128503256,11.5795480285678,14.8452379130675,7.65343046705147,4.04187249345168,"Cyp27b1"
"ENSMUSG00000006728",888.853168870597,761.631724454118,790.835975168556,791.043634938963,683.1933336855,767.828694281435,628.537977106602,644.678662705543,"Cdk4"
"ENSMUSG00000006731",2456.79439643732,1586.96355677167,1693.90849703134,2046.8516336418,1952.48994450928,2225.13621608089,2151.57064004984,1967.38143618761,"B4galnt1"
"ENSMUSG00000006732",360.202714441005,782.403498757412,312.535614640848,430.143090616678,305.521921061443,282.884255787897,309.963933915584,280.910138294892,"Mettl1"
"ENSMUSG00000006736",895.209687360732,492.983443464847,833.140519691764,824.61577859685,814.13129985469,932.775782204406,871.534394435486,860.918841105208,"Tspan31"
"ENSMUSG00000006740",5031.18438494215,10470.3590338138,6058.18344733379,6550.76453124521,5522.5536751631,5340.16197150622,5856.78766491113,7193.52257022063,"Kif5b"
"ENSMUSG00000006763",206.5868509294,276.956990710588,261.597489602699,222.415451733502,261.87593233838,234.22486485062,186.55236763438,199.062220302495,"Saal1"
"ENSMUSG00000006764",27.5449134572533,8.30870972131765,19.8572351843633,28.3264962113422,13.3610169560398,22.2678568696012,9.56678808381433,23.2407668373472,"Tph2"
"ENSMUSG00000006777",6.35651849013538,12.4630645819765,10.3602966179287,15.7369423396345,15.1424858835117,10.7215607149932,14.3501821257215,4.04187249345168,"Krt23"
"ENSMUSG00000006782",5967.71144248876,7794.95450354951,6329.27787550293,7330.26774180177,6059.6665567959,6901.38615869715,6415.48808900589,6976.2719236976,"Cnp"
"ENSMUSG00000006784",46.6144689276594,80.3175273060706,56.9816313986077,57.7021219119933,48.0996610417432,47.8346554976619,41.1371887604016,26.2721712074359,"Odad4"
"ENSMUSG00000006800",1677.06146164738,974.888607301271,1459.93846507645,1406.88264516333,1475.05627194679,1645.34720203165,1464.67525563197,1533.89061126491,"Sulf2"
"ENSMUSG00000006818",2162.27570639438,2492.6129163953,2636.69548926285,2204.22105703815,2262.4655378894,2496.47417571418,2469.18800443248,3020.28922073177,"Sod2"
"ENSMUSG00000006850",237.310023631721,235.413442104,233.970031954889,183.59766062907,248.51491538234,207.833330782945,240.12638090374,147.528346010986,"Tmco6"
"ENSMUSG00000006906",428.005578335782,343.42666848113,544.77893049275,374.539227683302,409.737853318553,435.460312116646,400.848420711821,486.035167337565,"Stambp"
"ENSMUSG00000006920",1251.17472280831,1041.35828507181,1219.9249267611,1175.02502802605,1307.59819276443,1330.29826409877,1271.42613633892,1206.49893929533,"Ezh1"
"ENSMUSG00000006930",6375.58804560578,4605.79475551708,4609.46863692677,5630.67796912124,5560.85525710375,5203.25588853015,4998.64677379299,4918.9588245307,"Hap1"
"ENSMUSG00000006931",345.370837964022,408.511561298118,229.653241697419,400.767464916026,291.270169641667,294.430551942505,316.660685574254,326.381203846223,"P3h4"
"ENSMUSG00000006932",6077.89109631778,3327.63824338772,6240.35199619904,4936.1542471987,6661.80305428143,6867.57200567294,6764.67585406512,7393.59525864649,"Ctnnb1"
"ENSMUSG00000006941",1884.70773232514,3112.99657558701,1863.99003317567,2294.44619311872,1813.53536816646,1782.25328500771,1798.55615975709,1813.79028143644,"Eif1b"
"ENSMUSG00000006958",935.467637798256,559.453121235388,621.61779707572,720.751959155262,696.55435064154,743.086631092989,693.592136076539,369.831333150829,"Chrd"
"ENSMUSG00000006998",4309.71953631179,3972.94803174339,4871.92948458096,3748.53966530095,4001.17921110204,4297.69637583303,4163.466174076,4658.25804870306,"Psmd2"
"ENSMUSG00000007021",3828.74297055821,3394.10792115826,2991.5356484269,3871.2878155501,3550.46757245164,3882.85444970676,3884.11596202862,4285.39531118214,"Syngr3"
"ENSMUSG00000007029",1393.136969088,1372.32188897097,993.725117269659,1362.81920661235,997.622599384303,1046.58927287126,1093.48387797998,926.599269123798,"Vars1"
"ENSMUSG00000007030",31.7825924506769,8.30870972131765,7.77022246344651,11.5404243823987,11.5795480285678,19.7936505507566,10.5234668921958,11.1151493569921,"Vwa7"
"ENSMUSG00000007033",77.3376416299804,105.243656470024,59.5717055530899,61.8986398692292,112.232542430734,52.783068135351,79.404341095659,62.649023648501,"Hspa1l"
"ENSMUSG00000007034",4.23767899342358,15.2326344890824,9.49693856643462,14.6878128503256,14.2517514197758,6.59788351691888,4.78339404190717,3.03140437008876,"Slc44a4"
"ENSMUSG00000007036",1542.51515360618,1625.73753547115,1371.87594382406,1859.05745505549,1545.42429458193,1590.91466301706,1419.71135163805,1462.14737450615,"Abhd16a"
"ENSMUSG00000007038",1280.83847576228,1312.77613596819,1080.92428047056,1415.2756810778,1084.02384236669,1119.16599155736,1158.53803694992,1122.6300850562,"Neu1"
"ENSMUSG00000007039",264.854937088974,411.281131205224,207.205932358574,382.932263597774,223.574350397732,239.998012927924,212.382695460678,294.04622389861,"Ddah2"
"ENSMUSG00000007041",211.883949671179,339.272313620471,232.243315851901,255.987595391389,228.028022716412,193.812828309492,174.115543125421,209.166901536124,"Clic1"
"ENSMUSG00000007050",129.249209299419,263.109141175059,113.963262797215,194.088955522159,130.047231705454,145.153437372215,129.151639131494,138.43413290072,"Lsm2"
"ENSMUSG00000007080",26.4854937088974,9.69349467487059,21.5839512873514,22.0317192754884,26.7220339120795,39.5873011015133,19.1335761676287,19.1988943438955,"Pole"
"ENSMUSG00000007097",24062.6007444075,47233.6299807373,26197.7367145356,28277.1871253447,21869.3125536459,23657.5360853523,23052.132566759,27083.5771104963,"Atp1a2"
"ENSMUSG00000007122",26.4854937088974,52.6218282350118,41.4411864717147,12.5895538717076,32.0664406944954,32.1646821449795,21.0469337843915,8.08374498690336,"Casq1"
"ENSMUSG00000007207",5826.80861595743,5519.75282486203,4391.03904989877,5473.3085457249,4725.3463301194,5300.5746704047,5093.35797582275,4752.23158417581,"Stx1a"
"ENSMUSG00000007216",234.131764386653,239.567796964659,190.802129380186,217.169804286957,200.415254340597,202.060182705641,191.335761676287,178.852857835237,"Zfp775"
"ENSMUSG00000007279",64.6246046497097,55.3913981421177,18.1305190813752,33.572143657887,60.569943534047,32.9894175845944,47.8339404190717,34.3559161943393,"Scube2"
"ENSMUSG00000007338",652.602564987232,857.181886249271,808.966494249931,757.471491281076,745.544746147019,688.654092078408,614.18779498088,879.10726732574,"Mrpl49"
"ENSMUSG00000007379",15.8912962253384,1.38478495355294,13.8137288239049,7.34390642516279,16.9239548109837,13.1957670338378,14.3501821257215,19.1988943438955,"Dennd2c"
"ENSMUSG00000007411",1392.07754933965,1570.34613732904,1510.0132320631,1449.896954225,1335.21096114024,1335.24667673646,1248.46584493777,1223.6768973925,"Mark3"
"ENSMUSG00000007415",1082.72698281973,841.949251760189,1161.21657925951,990.378237907668,1165.08067856667,1188.44376848501,1219.76548068633,1244.89672798312,"Gatad1"
"ENSMUSG00000007440",21.1883949671179,18.0022043961882,9.49693856643462,8.39303591447176,24.9405649846076,44.5357137392024,40.1805099520202,34.3559161943393,"Pcdha10"
"ENSMUSG00000007458",1513.91082040058,1233.84339361567,1832.04578527039,1438.3565298426,1613.12011382587,1584.31677950015,1625.39729544006,1854.20900637096,"M6pr"
"ENSMUSG00000007476",350.667936705802,456.979034672471,372.107320193938,402.865723894644,289.488700714195,362.883593430538,307.09389749044,418.333803072249,"Lrrc8a"
"ENSMUSG00000007480",24.3666542121856,26.3109141175059,14.677086875399,7.34390642516279,14.2517514197758,19.7936505507566,12.4368245089586,20.2093624672584,"Mc5r"
"ENSMUSG00000007564",10898.2509513371,10970.2664020464,10401.7378044004,11137.558658504,10284.4201182957,10237.4410119393,10085.3079979571,12357.0146806052,"Ppp2r1a"
"ENSMUSG00000007570",443.89687456112,631.461938820141,364.337097730492,506.729543336232,377.671412624057,376.079360464376,333.88090412512,328.402140092949,"Fance"
"ENSMUSG00000007589",335.836060228819,303.267904828094,296.995169713955,268.577149263096,309.084858916387,274.636901391748,318.574043191017,228.36579588002,"Tinf2"
"ENSMUSG00000007594",1594.42672127562,1008.12344618654,1470.29876169438,1242.16931534182,1521.37446406106,1928.23145781954,1751.6788981464,1659.18865856191,"Hapln4"
"ENSMUSG00000007603",2178.16700261972,1526.03301881534,1490.15599687874,2023.770784877,1757.4190969511,1616.48146164513,1616.78718616462,989.248292772299,"Dus3l"
"ENSMUSG00000007610",485.214244747,401.587636530353,363.473739678998,485.746953550053,413.300791173497,477.521819537004,411.371887604016,320.318395106046,"Gtpbp3"
"ENSMUSG00000007613",288.162171552804,282.4961305248,379.014184605891,245.496300498299,346.495706393298,368.656741507842,313.79064914911,394.082568111539,"Tgfbr1"
"ENSMUSG00000007617",2273.51477997175,2736.33506822061,2799.87016099522,2259.82491997152,2497.6194363157,2542.65936033261,3105.37941200613,3112.24181995779,"Homer1"
"ENSMUSG00000007646",84.7535798684717,153.711129844377,105.329682282275,93.3725245484983,109.560339039526,86.5972211595603,96.6245596465248,83.8688542391224,"Rad51c"
"ENSMUSG00000007653",330.53896148704,54.0066131885647,211.522722616044,66.0951578264651,680.521130294292,931.951046764792,804.566877848785,514.328274791726,"Gabrb2"
"ENSMUSG00000007655",183.27961646557,77.5479573989647,183.895264968234,152.123775949801,194.180113094445,173.194442319121,159.765360999699,182.894730328689,"Cav1"
"ENSMUSG00000007656",4115.84572236266,4266.52244189661,5053.23467539471,3883.87736942181,3958.42395684272,4564.91065826825,4583.44817095545,4788.60843661688,"Arpp19"
"ENSMUSG00000007659",2679.27254359206,2372.13662543619,2374.23464160865,2347.95179707347,2077.19276943232,2376.06280153041,2247.23852088799,2492.82486033632,"Bcl2l1"
"ENSMUSG00000007670",1946.15407772978,980.427747115483,1133.5891216117,1399.53873873817,1609.55717597092,1607.40937180936,1715.32510342791,1729.92142719732,"Khsrp"
"ENSMUSG00000007682",1065.77626684603,1229.68903875501,979.04803039426,943.167410888764,1040.37785364363,1199.99006463962,1197.76186809355,1123.64055317957,"Dio2"
"ENSMUSG00000007721",2849.83912307736,6709.283099964,2827.49761864303,3575.43329956497,2398.74791084101,2315.03237899891,2532.32880578565,2709.06503873599,"Ccdc124"
"ENSMUSG00000007739",1757.57736252243,2459.37807751002,2378.55143186612,2115.04505044688,1736.04146982143,1546.37894927786,1659.83773254179,2182.61114646391,"Cct4"
"ENSMUSG00000007777",281.805653062668,203.563388172282,278.001292581086,313.689717303382,271.674011439475,256.492721720221,225.776198778018,242.512349607101,"Trappc2b"
"ENSMUSG00000007783",2118.83949671179,2276.58646364104,1785.42445048971,2166.45239542302,2038.89118749167,1898.54098199341,1965.97495122385,1719.81674596369,"Cpt1c"
"ENSMUSG00000007805",6.35651849013538,36.0044087923765,13.8137288239049,23.0808487647973,40.0830508681193,17.3194442319121,15.3068609341029,5.0523406168146,"Twist2"
"ENSMUSG00000007812",342.192578718954,310.191829595859,445.492754570933,319.984494239236,449.820904186672,463.501317063551,444.855645897367,403.176781221805,"Zfp655"
"ENSMUSG00000007815",2257.62348374641,1886.07710673911,2676.40995963157,2505.32122046982,2696.25322172883,2556.67986280607,2866.20970991077,3253.7073572286,"Rhoa"
"ENSMUSG00000007817",1624.09047422959,873.799305691906,1282.08670646867,949.462187824618,1493.76169568525,1734.41862951005,1692.36481202676,1503.57656756403,"Zmiz1"
"ENSMUSG00000007827",381.391109408123,376.6615073664,401.461493944736,274.87192619895,371.436271377906,286.183197546356,368.321341226852,373.87320564428,"Ankrd26"
"ENSMUSG00000007833",195.992653445841,256.185216407294,122.596843312156,198.285473479395,156.769265617533,128.658728579918,195.162476909812,147.528346010986,"Aldh16a1"
"ENSMUSG00000007836",3236.52733122726,3016.06162883831,2642.73899562331,3330.98612855598,2804.03209184088,2818.12099716398,3211.57075973647,3128.4093099316,"Hnrnpa0"
"ENSMUSG00000007837",150.437604266537,131.554570587529,107.919756436757,143.730740035329,109.560339039526,122.885580502614,119.584851047679,87.910726732574,"Prrg2"
"ENSMUSG00000007850",4271.58042537097,3226.54894177835,5157.70099962549,3782.11180895884,4713.76678209083,4300.99531759149,4477.25682322511,3853.92542250618,"Hnrnph1"
"ENSMUSG00000007867",260.61725809555,368.352797645083,275.411218426604,306.345810878219,221.79288147026,194.637563749107,208.555980227152,217.250646523028,"Ift43"
"ENSMUSG00000007872",451.312812799612,537.296561978541,466.21334780679,776.355822088638,535.331412705327,492.367057450071,492.689586316438,358.716183793837,"Id3"
"ENSMUSG00000007877",81.575320623404,231.259087243341,80.2922987889472,109.109466888133,57.897740142839,51.9583326957362,55.4873708861231,68.7118323886786,"Tcap"
"ENSMUSG00000007880",2494.93350737814,2614.47399230795,2146.30811601422,1965.0195334757,2195.6604531092,2362.86703449657,2406.0472030793,2184.63208271063,"Arid1a"
"ENSMUSG00000007888",83.6941601201158,186.945968729647,86.3358051494056,127.993797695694,55.2255367516311,70.1025123672631,52.6173344609788,69.7223005120415,"Crlf1"
"ENSMUSG00000007891",5148.77997700966,12151.4879674271,6423.38390311578,6894.87900373855,4907.05616072154,5123.25655088751,4814.00776377537,7355.1974699587,"Ctsd"
"ENSMUSG00000007892",8477.47682634388,26374.6142253693,11044.076194712,13972.3065386169,8308.77107772927,8283.64275549165,8563.23201382221,10887.7940292355,"Rplp1"
"ENSMUSG00000007908",265.91435683733,239.567796964659,265.914279860169,276.970185177568,289.488700714195,280.410049469052,296.570430598244,286.972947035069,"Hmgcll1"
"ENSMUSG00000007944",2503.40886536498,5870.10341811092,2035.79828542298,3249.15402838988,2229.50836273117,2068.43648255407,2311.33600104954,2514.04469092695,"Ttc9b"
"ENSMUSG00000007950",5014.23366896846,7079.02068256264,3824.67616811867,6075.50887258824,4607.76938090625,4648.20893766935,4787.22075714069,5568.68982785305,"Abhd8"
"ENSMUSG00000007987",1235.28342658297,1942.85328983478,1298.49050944706,1407.93177465264,1143.703051437,1199.99006463962,1205.41529856061,1459.11597013606,"Ift22"
"ENSMUSG00000007989",1012.80527942824,995.660381604565,1175.8936661349,858.187922254737,1283.54836224355,1496.07008746136,1434.06153376377,1360.09009404649,"Fzd3"
"ENSMUSG00000008028",45.5550491793035,69.2392476776471,33.6709640082682,56.6529924226844,41.8645197955913,55.2572744541956,32.5270794849687,22.2302987139842,"1700008O03Rik"
"ENSMUSG00000008035",2123.07717570522,1771.13995559421,1816.50534034349,2037.40946823802,2103.9148033444,2232.55883503743,2040.5958982776,2311.95106625436,"Mid1ip1"
"ENSMUSG00000008036",2558.49869227949,7477.83874918589,3632.14732263549,4122.02976349494,2421.90700689814,2315.03237899891,2606.94975283941,2608.0182263997,"Ap2s1"
"ENSMUSG00000008090",223.537566903094,150.941559937271,211.522722616044,231.857617137282,278.799887149363,315.873673372491,278.393533238997,291.014819528521,"Fgfrl1"
"ENSMUSG00000008129",49.7927281727271,69.2392476776471,58.7083475015958,66.0951578264651,49.8811299692151,61.8551579711145,73.6642682453704,81.8479179923965,"Brme1"
"ENSMUSG00000008136",575.264923357252,520.679142535906,618.164364869744,534.006910058266,476.542938098752,459.377639865477,439.115573047078,413.281462455434,"Fhl2"
"ENSMUSG00000008140",6009.02881267464,7851.73068664518,4604.2884886178,5773.35957966726,5281.16463549065,5511.70694294611,5552.56380384584,6300.26874916781,"Emc10"
"ENSMUSG00000008153",8136.34366737328,5064.15857514311,6741.09966606559,6536.07671839488,6945.05661374947,8152.50982059289,7667.78064917719,8445.49257506729,"Clstn3"
"ENSMUSG00000008167",375.034590917987,559.453121235388,323.759269310271,391.325299512246,396.376836362513,359.584651672079,366.407983610089,253.627498964093,"Fbxw9"
"ENSMUSG00000008200",904.744465095935,499.907368232612,713.13375053409,623.182916649528,863.121695360169,834.632264890238,822.743775208033,560.809808466421,"Fnbp4"
"ENSMUSG00000008206",1512.85140065222,2741.87420803482,1584.26202449159,1736.30930480635,1460.80452052702,1349.26717920991,1345.0904045843,1150.92319251037,"Cers4"
"ENSMUSG00000008226",305.112887526498,231.259087243341,454.989693137368,290.608868538585,412.410056709761,414.841926126274,428.592106154882,432.48035679933,"Scrn3"
"ENSMUSG00000008301",821.05030497582,1163.21936098447,1174.16695003192,987.230849439741,821.257175564578,759.581339885286,747.166149345899,1022.59374084328,"Phax"
"ENSMUSG00000008305",844.357539439649,639.770648541459,717.450540791561,809.927965746525,743.763277219547,770.302900600279,704.115602968735,731.578921314754,"Tle1"
"ENSMUSG00000008307",30.723172702321,41.5435486065883,31.080889853786,46.1616975295947,52.5533333604231,54.4325390145807,30.6137218682059,19.1988943438955,"1700109H08Rik"
"ENSMUSG00000008318",376.094010666343,361.428872877318,358.293591370033,342.016213514724,312.647796771331,348.863090957086,328.140831274832,325.37073572286,"Relt"
"ENSMUSG00000008333",510.640318707542,847.4883915744,770.115381932698,560.23514729099,513.063051111927,484.119703053923,467.815937298521,591.123852167308,"Snrpb2"
"ENSMUSG00000008348",1933.44104074951,3801.23469750283,2153.21498042618,2431.88215621819,1617.57378614455,1675.03767785778,1668.44784181722,1860.27181511114,"Ubc"
"ENSMUSG00000008373",746.890922590907,745.014305011483,856.451187082104,755.373232302458,766.922373276683,739.787689334529,769.169761938672,811.405903060425,"Prpf31"
"ENSMUSG00000008384",217.181048412959,387.739786994824,250.373834933276,285.36322109204,225.355819325204,273.812165952133,250.649847795936,194.009879685681,"Sertad1"
"ENSMUSG00000008393",1085.90524206479,1221.38032903369,1114.59524447883,1298.8223077645,1085.80531129417,1083.70236765393,995.902639525072,1251.97000484666,"Carhsp1"
"ENSMUSG00000008398",168.447739988587,124.630645819765,128.640349672614,131.141186163621,130.047231705454,122.060845062999,103.321311305195,140.455069147446,"Elk3"
"ENSMUSG00000008429",708.751811650095,451.439894858259,603.487277994345,658.853319286033,850.651412867865,714.220890706469,759.602973854858,925.588801000435,"Herpud2"
"ENSMUSG00000008435",425.88673883907,364.198442784424,427.362235489558,372.440968704684,416.863729028441,422.264545082808,440.072251855459,333.454480709764,"Rdh13"
"ENSMUSG00000008438",9.53477773520306,18.0022043961882,29.3541737507979,2.09825897861794,22.2683615933996,31.3399467053647,15.3068609341029,22.2302987139842,"Adam21"
"ENSMUSG00000008450",395.163566136749,217.411237707812,358.293591370033,381.883134108465,357.18451995813,336.492059362863,376.931450502285,347.601034436845,"Nutf2"
"ENSMUSG00000008475",1583.83252379206,1881.92275187845,1732.75960934857,1888.43308075615,1601.5405657973,1571.12101246631,1749.76554052964,1719.81674596369,"Arpc5"
"ENSMUSG00000008489",902.625625599223,1510.80038432626,1264.81954543879,971.493907100106,1214.07107407215,1038.34191847511,1240.81241447072,1425.77052206508,"Elavl2"
"ENSMUSG00000008496",669.553280960926,1462.33291095191,592.263623324923,833.008814511322,560.271977689934,409.06877804897,516.606556525974,421.365207442338,"Pou2f2"
"ENSMUSG00000008540",115.476752570793,171.713334240565,151.08765901146,162.61507084289,172.802485964781,109.689813468776,127.238281514731,234.428604620197,"Mgst1"
"ENSMUSG00000008575",2519.30016159032,6728.67008931374,2981.17535180898,3463.17644420891,2474.46034025857,2084.10645590675,2603.12303760588,2964.71347394681,"Nfib"
"ENSMUSG00000008604",2501.29002586827,1776.67909540842,2219.69355039122,2147.56806461546,2435.26802385418,2641.6276130864,2706.44434891107,2646.41601508749,"Ubqln4"
"ENSMUSG00000008658",4707.00194194525,7764.48923457135,5706.79672037571,5124.99755527432,4419.82440905796,4380.16991979452,4981.42655524212,4909.86461142043,"Rbfox1"
"ENSMUSG00000008668",2637.95517340618,5669.30959984574,3267.810224905,3973.05337601307,2149.34226099493,2326.57867515352,2310.37932224116,2439.27004979809,"Rps18"
"ENSMUSG00000008682",3695.25608226537,5606.99427693586,5265.62075606225,5716.70658724458,4013.64949359435,4001.6163530113,3857.32895539394,4831.04809779812,"Rpl10"
"ENSMUSG00000008683",2362.50603883365,4438.23577613718,3045.92720567103,2981.62600861609,2461.09932330253,2379.36174328887,2418.48402758826,2749.48376367051,"Rps15a"
"ENSMUSG00000008690",2074.34386728084,2024.5556020944,2335.38352929142,2144.42067614753,2114.60361690923,2138.53899492133,2010.93885521777,2091.66901536124,"Ncaph2"
"ENSMUSG00000008730",1468.35577122127,1201.99333968395,1667.14439743502,1231.67802044873,1565.02045278413,1872.14944792573,1856.91356706836,1648.07350920492,"Hipk1"
"ENSMUSG00000008734",3390.14319473887,1408.32629776334,2365.60106109371,2419.29260234648,3843.51921102077,3640.38223045999,3474.65743204137,3661.93647906722,"Gprc5b"
"ENSMUSG00000008763",1467.29635147292,1429.09807206664,1530.73382529896,1206.49891270532,1629.15333417312,1707.20236000276,1661.75109015855,1567.23605933589,"Man1a2"
"ENSMUSG00000008822",269.092616082398,562.222691142494,328.939417619235,378.735745640538,273.455480366947,256.492721720221,264.043351113276,248.575158347278,"Acyp1"
"ENSMUSG00000008845",40.257950437524,15.2326344890824,29.3541737507979,32.5230141685781,36.5201130131754,26.3915340676755,28.700364251443,33.3454480709764,"Cd163"
