"","log2FoldChange","pvalue","padj","BCH_309","BCH_313","BCH_314","BCH_317","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000028347",0.116733486608058,0.223609953649175,0.992615203958631,1367.11315738216,1396.63102602725,1382.0725035078,1209.84729418604,1386.71248859522,1312.6605571864,1476.70334194332,1634.64843799402,"Tmeff1"
"ENSMUSG00000028348",-0.304254761529927,0.540164233720666,0.999725012385107,10.2192843990361,20.2690059064079,20.7756067098524,9.93487741576126,12.0021720051517,11.8792810605104,19.7025129011783,6.23911617554968,"Cavin4"
"ENSMUSG00000028351",0.0533107005146234,0.591554359332702,0.999725012385107,2879.5672484395,2878.19883870992,3091.60814134708,3442.98696219549,2720.80006916784,3237.10408898908,3308.05191610784,3489.74564752412,"Brinp1"
"ENSMUSG00000028354",-0.128242189632283,0.175899747203304,0.986770930333687,1287.62983427854,1214.20997286958,1126.82933535819,1154.65353076514,1033.11003644344,1229.50558976282,1101.37047117587,1009.69696774312,"Fmn2"
"ENSMUSG00000028358",-0.460433669715726,0.0177063272152023,0.881242975193055,175.998786872288,217.167920425799,152.354449205584,213.047926804658,121.868208052309,160.37029431689,169.441610950134,98.7860061128699,"Zfp618"
"ENSMUSG00000028360",-0.267508724713412,0.0982602227534399,0.957430295885311,220.282352601444,197.864105276839,208.745381703755,169.996791336359,164.337432070538,180.734776134908,189.144123851312,126.862028902843,"Slc44a5"
"ENSMUSG00000028364",-0.141681775383117,0.479323981821736,0.999725012385107,84.0252272809632,83.9715958979755,96.9528313126446,71.7518924471647,87.7081800376468,73.8212465903144,66.0034182189474,77.988952194371,"Tnc"
"ENSMUSG00000028367",0.00987327906911076,0.927362869570294,0.999725012385107,862.961793696379,767.326652171156,882.468627866112,836.737453460782,826.303380354673,766.213628402919,781.204636531721,1000.3382934798,"Txn1"
"ENSMUSG00000028369",-0.740051041984008,0.0201715367426044,0.892183032782078,64.7221345272284,38.6076302979198,36.6046403935495,90.5177720102693,35.0832720150587,29.6982026512759,37.4347745122388,35.3549916614482,"Svep1"
"ENSMUSG00000028370",-0.0699716288860231,0.871664585029818,0.999725012385107,12.4902364877107,21.2341966638559,10.8824606575417,18.7658795631046,18.4648800079256,13.5763212120119,11.821507740707,16.6376431347991,"Pappa"
"ENSMUSG00000028373",-0.126769360822492,0.375704899752074,0.999725012385107,742.601332996621,642.817044460365,765.729504448846,1036.53887704443,679.507584291664,673.724940146088,708.305338797361,857.878474138081,"Astn2"
"ENSMUSG00000028378",-0.131405484574193,0.759188441396706,0.999725012385107,22.7095208867468,34.7468672681278,15.8290336836971,23.1813806367763,31.3902960134736,9.33372083325815,17.7322616110605,30.1557281818234,"Ptgr1"
"ENSMUSG00000028381",0.0702842061495064,0.400789426719353,0.999725012385107,931.090356356619,997.042052443779,955.677908653211,873.165337318573,986.02459242323,951.19100491658,1014.67941441068,995.139030000174,"Ugcg"
"ENSMUSG00000028382",0.175545265775698,0.142246076935501,0.977089290824851,363.352334187949,398.623782826022,406.608302749969,334.474206330629,431.154948185064,364.863632572819,448.232168501807,456.495333511052,"Ptbp3"
"ENSMUSG00000028383",0.0237077566798037,0.858441456169959,0.999725012385107,473.493510488671,578.149263711349,553.026864324166,491.224494445974,505.014468216766,480.262362874919,475.815686563457,672.78469426344,"Hsdl2"
"ENSMUSG00000028385",-0.205227320001647,0.0518825515492098,0.907755941382254,1007.16725132722,933.339462452211,886.425886287036,1003.42261899189,918.627780394301,878.218278402017,823.565039269254,698.781011661564,"Snx30"
"ENSMUSG00000028389",0.0845743927942421,0.605490613192597,0.999725012385107,252.07568184289,265.427458298199,252.275224333922,222.982804220419,243.736416104619,209.584458710433,247.266536909788,354.589769310407,"Zfp37"
"ENSMUSG00000028391",0.0810075991271517,0.614601997324951,0.999725012385107,132.850697187469,132.231133770375,137.514730127118,164.47741499427,150.488772064594,132.369131817116,142.843218533543,174.695252915391,"Wdr31"
"ENSMUSG00000028392",0.0254893994778165,0.954707724068421,0.999725012385107,18.1676167093974,16.4082428766159,16.8183482889281,7.72712687892543,17.5416360075294,13.5763212120119,18.7173872561194,10.3985269592495,"Bspry"
"ENSMUSG00000028393",-0.0722620880128959,0.590960330639185,0.999725012385107,447.377561468912,414.06683494519,501.582504852151,625.89727719296,446.850096191801,511.657605677697,447.247042856748,484.571356301025,"Alad"
"ENSMUSG00000028394",-0.0366194531547397,0.739880133245593,0.999725012385107,488.254699065056,445.918129940974,498.614561036458,473.562490151287,469.931196201708,494.687204162682,396.020509313684,497.049588652124,"Pole3"
"ENSMUSG00000028397",-0.0650350612800918,0.534927764732825,0.999725012385107,403.093995739756,447.84851145587,405.618988144737,386.356343946271,412.690068177138,396.258875375596,376.317996412506,385.785350188155,"Kdm4c"
"ENSMUSG00000028398",0.143920697326646,0.188893616665599,0.991445290930587,334.965433079515,304.035088596118,343.29216801518,323.43545364645,345.29325614821,364.863632572819,346.764227060739,385.785350188155,"Dmac1"
"ENSMUSG00000028399",0.13426505723849,0.109874870289006,0.95899219394586,3378.04123190359,3604.98747906826,3882.07051092671,3731.09840725256,3822.23016164061,3943.07279201369,4460.64892082677,3795.46234012605,"Ptprd"
"ENSMUSG00000028402",-0.0035378283713262,0.970276572684548,0.999725012385107,864.097269740716,888.940687609603,819.152493131323,770.504937355707,786.603888337632,923.189842416806,811.743531528547,812.124955517383,"Mpdz"
"ENSMUSG00000028403",0.0574745474293884,0.640883913421235,0.999725012385107,830.032988410596,839.715958979755,708.349257345444,704.272421250632,830.919600356654,887.551999235275,856.074185556198,631.190586426442,"Zdhhc21"
"ENSMUSG00000028405",0.0137376916954478,0.887792382051593,0.999725012385107,521.183504350839,514.446673719781,486.742785773685,548.626008403705,522.556104224296,559.174729919738,498.473576399812,508.487968307299,"Aco1"
"ENSMUSG00000028407",0.221550800492027,0.607766666949137,0.999725012385107,11.3547604433734,15.4430521191679,13.8504044732349,12.1426279525971,16.6183920071331,11.8792810605104,14.7768846758837,18.717348526649,"Smim27"
"ENSMUSG00000028409",0.18294703614571,0.0655703027614844,0.93043495852558,929.954880312282,860.950155643611,1007.12226812523,974.721862013022,1046.03545244899,1037.74005264316,979.214891188563,1220.78706501589,"Smu1"
"ENSMUSG00000028410",0.111205482785018,0.272943699515826,0.993211295874261,5248.17027692719,5883.80285740298,5206.76276733111,4688.1582649709,5311.42273427981,5396.58768177471,5347.2620013798,6660.25651739928,"Dnaja1"
"ENSMUSG00000028411",0.0229686371213875,0.829640330356764,0.999725012385107,609.750635809152,537.611251898533,592.599448533409,594.988769677258,659.196216282946,577.842171586254,617.673779451941,515.766937178773,"Aptx"
"ENSMUSG00000028412",-0.0410372151784294,0.648159994242214,0.999725012385107,1279.68150196818,1427.51713026558,1463.19630113675,1442.76497582222,1280.53942854964,1290.59903521688,1378.19077743742,1509.86611448302,"Slc44a1"
"ENSMUSG00000028413",0.11339978375171,0.620455492126104,0.999725012385107,88.5671314583126,80.1108328681836,154.333078416046,82.7906451313439,126.484428054291,115.398730302101,96.5423132157738,100.86571150472,"B4galt1"
"ENSMUSG00000028414",-0.0590092893380469,0.584697914252816,0.999725012385107,867.503697873728,943.956560784139,781.558538132543,756.154558866274,723.823296310685,890.946079538278,830.460918784667,769.49099498446,"Fktn"
"ENSMUSG00000028416",0.0290879154428486,0.837513282650279,0.999725012385107,2203.95900205878,2199.66973622398,2915.51014161595,3360.19631706414,2515.83990107987,2455.61709922264,2651.9582364986,3274.49613946766,"Bag1"
"ENSMUSG00000028419",0.261493427100539,0.00120467050297367,0.637947878389392,1267.19126548047,1299.146759525,1226.75011048652,1231.9247995544,1456.87903262533,1456.90897006402,1464.88183420261,1647.12667034512,"Chmp5"
"ENSMUSG00000028420",0.165413439685197,0.308489759711954,0.996318584476724,240.720921399516,214.272348153455,219.627842361297,214.151802073076,235.427220101052,184.977376513661,263.028547230731,315.075366865259,"Tmem38b"
"ENSMUSG00000028423",-0.0544815911866331,0.526403698728599,0.999725012385107,1573.76979745155,1617.65970948284,1676.88825586666,1545.42537578509,1701.53869273035,1563.82249960862,1511.18273952038,1398.60187601905,"Nfx1"
"ENSMUSG00000028426",0.00487823234306178,0.950344915750812,0.999725012385107,3003.33413727227,2776.85380917788,3240.00533213174,3093.05850210701,2938.68565326137,3166.67692270176,2915.97190937439,3132.03632012594,"Rad23b"
"ENSMUSG00000028430",-0.0656347952360214,0.417629118953927,0.999725012385107,2751.25845542938,2564.51184253932,2548.47442307523,2998.12522902307,2466.90796905887,2610.89627308503,2647.03260827331,2652.66422730454,"Nol6"
"ENSMUSG00000028431",0.074055916184065,0.36107401204074,0.999725012385107,1158.18556522409,1228.6878342313,1300.94870587885,1157.9651565704,1321.16216456708,1279.56827423212,1280.66333857659,1220.78706501589,"Elp1"
"ENSMUSG00000028433",-0.150066536226324,0.145421234165631,0.977089290824851,991.270586706498,978.703428052267,845.863987472562,1056.40863187595,809.68498834754,964.767326128592,897.449462648673,815.244513605158,"Ubap2"
"ENSMUSG00000028434",-0.24676904530728,0.0548147406803862,0.914107905514555,837.981320720957,672.737957941252,716.263774187292,716.415049203229,720.1303203091,632.147456434302,643.287046223472,482.491650909175,"Epb41l4b"
"ENSMUSG00000028436",0.000618473058298531,0.994835050298456,0.999725012385107,934.496784489631,1006.69396001826,1005.14363891476,997.903242649798,963.866736413719,907.067960977542,945.72061925656,1132.39958586227,"Dcaf12"
"ENSMUSG00000028437",0.0790082984847029,0.412602027231834,0.999725012385107,790.291326858789,841.646340494651,874.554111024263,917.32034805529,822.610404353088,862.944917038503,953.601624417031,979.5412395613,"Ubap1"
"ENSMUSG00000028438",0.483664236641306,0.18257051033483,0.989275003543808,22.7095208867468,24.1297689361999,16.8183482889281,13.246503221015,34.1600280146624,22.0615219695193,27.5835180616497,23.9166120062738,"Kif24"
"ENSMUSG00000028439",-0.14356589973369,0.048911777239713,0.907755941382254,4315.94444452623,3967.89920386871,3791.05356724545,4211.28414901436,3757.60308161287,3779.3084173938,3592.75322752987,3610.36856025141,"Fam219a"
"ENSMUSG00000028441",0.00589348845938156,0.9830136742621,0.999725012385107,56.773802216867,47.2943471149517,64.3054493400194,46.3627612735526,74.7827640320989,33.0922829542789,55.1670361232993,53.0324874921723,"Spmip6"
"ENSMUSG00000028443",0.227671067925097,0.111001450028455,0.95899219394586,230.50163700048,175.664717855535,234.467561439763,189.866546167882,256.661832110166,221.463739770943,234.459903524022,259.963173981237,"Nudt2"
"ENSMUSG00000028444",-0.134521037966741,0.150218246044992,0.977089290824851,1859.90976062456,1835.79282066609,1791.64875007346,2233.13966800945,1804.94202077473,1848.92524506086,1722.98475320804,1653.36578652066,"Cntfr"
"ENSMUSG00000028445",0.0259662469836194,0.862628173395826,0.999725012385107,1016.25105968192,1069.43135925238,1244.55777338068,1646.98190047953,1132.82038848624,1112.40981930922,1308.24685663824,1515.06537796265,"Enho"
"ENSMUSG00000028447",0.0845897997723193,0.377783930589924,0.999725012385107,1522.67337545637,1361.88415875912,1631.37978402603,1638.15089833219,1499.34825664356,1554.48877877536,1671.75821966498,1801.02486934201,"Dctn3"
"ENSMUSG00000028452",0.0602772030615884,0.53679424861503,0.999725012385107,5566.10356934164,5797.9008799901,6415.70521492347,6617.73223416542,5902.29889453343,6012.61325676975,6109.7492506554,7416.22942733672,"Vcp"
"ENSMUSG00000028453",-0.066703419081991,0.721489969878567,0.999725012385107,256.617586020239,245.158452391791,214.681269335142,182.139419288956,228.964512098278,212.130018937685,272.87980368132,143.499672037643,"Fancg"
"ENSMUSG00000028454",-0.0629446865518438,0.550236142278165,0.999725012385107,551.841357547947,456.535228272902,476.849639721374,538.691130987944,476.393904204482,502.323884844439,497.488450754753,458.575038902901,"Pigo"
"ENSMUSG00000028455",0.0360885986058089,0.676440271829049,0.999725012385107,929.954880312282,915.966028818147,1018.994043388,886.411840539588,974.022420418078,925.735402644058,937.839614096088,1010.73682043905,"Stoml2"
"ENSMUSG00000028456",-0.0435500698387343,0.763687312631996,0.999725012385107,1061.67010145541,901.488167456427,918.08395365443,948.228855570992,938.015904402623,1086.10569696095,1049.15881198775,639.509407993842,"Unc13b"
"ENSMUSG00000028457",-0.420810569215202,0.491275221260234,0.999725012385107,26.1159490197588,13.5126706042719,11.8717752627728,2.20775053683584,6.46270800277398,15.2733613635133,10.8363820956481,7.27896887147462,"Atp8b5"
"ENSMUSG00000028458",-0.113983253592664,0.318751929985562,0.996323397887802,1061.67010145541,979.668618809715,1169.36986338312,1394.19446401183,999.873252429174,1133.62282120299,1033.3968016668,1086.64606724157,"Tesk1"
"ENSMUSG00000028459",0.145497704466839,0.720950063949806,0.999725012385107,14.7611885763854,19.3038151489599,22.7542359203145,22.0775053683584,26.7740760114922,12.7278011362611,32.5091462869442,15.5977904388742,"Cd72"
"ENSMUSG00000028461",0.0157032878772565,0.912507474727922,0.999725012385107,308.849484059757,303.06989783867,411.554875776124,443.757857904003,363.758136156135,354.68139166381,357.600609156387,407.622256802579,"Ccdc107"
"ENSMUSG00000028464",0.0129431383214803,0.940604794968406,0.999725012385107,147.611885763854,159.256474978919,158.290336836971,214.151802073076,172.646628074105,191.765537119667,132.991962082954,187.17348526649,"Tpm2"
"ENSMUSG00000028465",-0.0793337265420279,0.467111637359082,0.999725012385107,1054.85724518939,1087.76998364389,924.019841285816,1118.22564690735,996.180276427589,1152.29026286951,937.839614096088,871.396559185105,"Tln1"
"ENSMUSG00000028466",0.0445147778864563,0.696245518540723,0.999725012385107,974.238446041438,839.715958979755,1174.31643640928,1091.73264046532,980.485128420852,1065.74121514293,1012.70916312057,1149.03722899707,"Creb3"
"ENSMUSG00000028467",-0.0296604124123801,0.727879759764916,0.999725012385107,1637.35645593444,1563.60902706575,1474.07876179429,1578.54163383762,1542.74072466219,1612.18814392641,1598.85892193062,1369.48600053315,"Gba2"
"ENSMUSG00000028468",-0.130266944784589,0.203064775014646,0.991445290930587,823.220132144572,859.019774128715,815.195234710399,719.726675008483,733.055736314648,785.729590145186,776.279008306426,643.668818777542,"Rgp1"
"ENSMUSG00000028469",-0.0899194978592001,0.553239558301395,0.999725012385107,1152.5081850024,1119.62127863967,872.575481813801,1000.11099318663,1215.9123485219,1064.04417499143,913.211472969616,698.781011661564,"Npr2"
"ENSMUSG00000028470",0.05932079421042,0.685206444111507,0.999725012385107,346.320193522889,245.158452391791,342.302853409949,315.708326767525,318.519180136717,281.708665149246,315.240206418853,386.82520288408,"Hint2"
"ENSMUSG00000028475",-0.423077614062765,0.467078824559395,0.999725012385107,14.7611885763854,15.4430521191679,19.7862921046213,14.3503784894329,24.9275880106996,11.8792810605104,9.85125645058917,1.03985269592495,"Spaar"
"ENSMUSG00000028476",-0.130864779472165,0.451676810146522,0.999725012385107,186.218071271324,182.421053157671,169.172797494512,126.945655868061,154.181748066179,158.673254165389,173.382113530369,120.622912727294,"Reck"
"ENSMUSG00000028478",0.0588774550701494,0.53708094410544,0.999725012385107,3786.81260786503,3660.96854300024,4231.29856657327,4570.04361125018,4318.93543385381,3786.94509807556,4283.32630471617,4537.91716501647,"Clta"
"ENSMUSG00000028479",-0.0235441163550147,0.818929062832279,0.999725012385107,650.627773405296,719.067114298756,666.798043925739,832.32195238711,718.283832308308,685.604221206599,690.5730771863,727.896887147463,"Gne"
"ENSMUSG00000028480",0.0195433839102451,0.937629606465308,0.999725012385107,51.0964219951803,45.3639656000557,45.5084718406291,56.2976386893138,41.5459800178327,44.1230439390385,52.2116591881226,63.4310144514217,"Glipr2"
"ENSMUSG00000028483",-0.12926896408254,0.322410318652628,0.996323397887802,492.796603242406,495.142858570821,346.260111830873,487.91286864072,427.461972183479,387.773674618089,416.708147859922,433.618574200703,"Snapc3"
"ENSMUSG00000028484",0.134022003064397,0.0918197412189765,0.957430295885311,4285.28659132912,4202.44055792857,3746.53441001005,3748.76041154725,4294.9310898435,4221.38737685994,4361.15123067582,4662.69948852746,"Psip1"
"ENSMUSG00000028488",0.0293005052330987,0.697882669498735,0.999725012385107,3655.0973867219,3290.33529214021,3580.32955633123,3758.69528896301,3684.66680558156,3730.94277307601,3741.50719993376,3416.95595880937,"Sh3gl2"
"ENSMUSG00000028494",-0.265624662959105,0.12468458448884,0.967831785579763,129.444269054457,180.490671642775,169.172797494512,156.750288115344,136.64011205865,127.278011362611,108.363820956481,158.057609780592,"Plin2"
"ENSMUSG00000028495",0.0970583210144574,0.455096227514066,0.999725012385107,3363.2800433272,3065.44584565483,3988.91648829166,4523.68084997663,3727.13602959979,3694.45640981873,3722.78981267765,4837.39474144285,"Rps6"
"ENSMUSG00000028496",-0.136819235301897,0.244491957136064,0.993211295874261,556.383261725297,556.915067047493,441.234313933056,461.41986219869,471.7776842025,458.2008409054,413.752770924745,489.77061978065,"Mllt3"
"ENSMUSG00000028497",-0.128331124967552,0.588667571972477,0.999725012385107,62.4511824385537,66.5981622639116,65.2947639452504,54.089888152478,70.1665440301174,64.4875257570563,45.3157796727102,46.7933713166226,"Hacd4"
"ENSMUSG00000028514",-0.14841600811681,0.138127660308994,0.977089290824851,1338.72625627372,1348.37148815485,1281.16241377423,1212.05504472287,1214.98910452151,1274.47715377761,1204.80866390705,977.46153416945,"Usp24"
"ENSMUSG00000028517",0.0510719674039921,0.561498629273238,0.999725012385107,3715.27761707178,3535.493744532,3143.0525008191,3175.84914723835,3395.69143345753,3743.67057421227,3242.04849788889,3675.87928009469,"Plpp3"
"ENSMUSG00000028518",0.138788278399174,0.253117174038949,0.993211295874261,491.661127198068,569.462546894317,530.272628403852,419.472601998809,536.40476423024,551.538049237981,626.539910257471,501.208999435824,"Prkaa2"
"ENSMUSG00000028519",0.0278468468219599,0.750175676325592,0.999725012385107,1511.318615013,1549.13116570403,1436.48480679551,1320.23482102783,1517.81313665149,1422.11964695824,1590.97791677015,1400.6815814109,"Dab1"
"ENSMUSG00000028521",-0.182379279426176,0.139629250534667,0.977089290824851,264.5659183306,295.348371779086,343.29216801518,294.734696667584,272.356980116903,256.253062876724,259.088044650495,269.321848244561,"Slc35d1"
"ENSMUSG00000028522",-0.0281613091461565,0.822078508856453,0.999725012385107,585.905638878068,572.358119166661,695.48816747744,460.315986930272,551.176668236581,609.237414389032,559.551366393465,550.082076144297,"Mier1"
"ENSMUSG00000028524",0.0168044210597361,0.846413045145141,0.999725012385107,2240.29423547757,2421.66361043702,2130.98365966772,2097.36300999404,2232.40399295821,2428.46445679862,2294.35762734222,2038.1112840129,"Sgip1"
"ENSMUSG00000028525",0.062952687723805,0.450066182567131,0.999725012385107,1587.3955099836,1440.06461011241,1512.6620313983,1399.71384035392,1476.26715663366,1678.37270983497,1510.19761387532,1537.942137273,"Pde4b"
"ENSMUSG00000028527",-0.011124798269457,0.899473396710139,0.999725012385107,877.722982272764,943.956560784139,862.68233576149,877.580838392245,805.992012345954,905.37092082604,928.973483290558,895.313171191379,"Ak4"
"ENSMUSG00000028528",0.111472089032396,0.146042880212372,0.977089290824851,3731.1742816925,3864.62379282177,3758.40618527282,3335.91106115895,3873.9318256628,3873.49414580213,3920.80006733449,4205.16430232048,"Dnajc6"
"ENSMUSG00000028530",-0.0032830458144003,0.965618089722521,0.999725012385107,2340.21612737926,2271.09385227513,2354.56876044994,2184.56915619906,2235.1737249594,2445.43485831363,2307.16426072798,2140.01684821354,"Jak1"
"ENSMUSG00000028532",-0.264032263069616,0.0609909218090673,0.92249418075808,395.145663429395,403.449736613262,315.59135906871,330.058705256958,303.747276130377,286.79978560375,253.177290780142,359.789032790031,"Cachd1"
"ENSMUSG00000028538",-0.150660310645623,0.204592025356143,0.991445290930587,892.48417084915,748.022837022196,884.447257076574,1066.34350929171,727.51627231227,809.488152266207,797.951772497722,899.472581975079,"St3gal3"
"ENSMUSG00000028539",0.0184472236727738,0.974054680386167,0.999725012385107,27.2514250640962,26.0601504510959,17.8076628941592,4.41550107367167,32.3135400138699,22.0615219695193,17.7322616110605,4.15941078369979,"Artn"
"ENSMUSG00000028540",0.010181723531538,0.94111538723958,0.999725012385107,211.198544246745,194.003342247047,185.00183117821,178.827793483703,209.576388089956,200.250737877175,172.39698788531,191.33289605019,"Dph2"
"ENSMUSG00000028541",0.0610360103324282,0.513736838274316,0.999725012385107,1668.01430913155,1641.78947841904,1905.41992967503,1821.39419288956,1612.90726869231,1936.32281286319,1958.42978237713,1833.26030291568,"B4galt2"
"ENSMUSG00000028542",-0.080506268810396,0.427681555961275,0.999725012385107,848.200605119993,831.029242162723,701.424055108826,884.204090002752,769.9854963305,806.942592038954,710.275590087479,798.606870470359,"Slc6a9"
"ENSMUSG00000028545",0.0635665167993432,0.682431394168984,0.999725012385107,165.779502473252,143.813422859751,152.354449205584,204.216924657315,184.648800079256,178.189215907656,171.411862240251,160.137315172442,"Bend5"
"ENSMUSG00000028546",0.195698496719064,0.168992783391152,0.984122199941719,1281.95245405686,1472.88109586564,1646.2195031045,1768.4081800055,1777.24470076284,1377.14808294345,1664.86234014957,2249.20138128566,"Elavl4"
"ENSMUSG00000028549",0.463870518974238,0.0454356510393244,0.907755941382254,42.0126136404816,46.3291563575037,45.5084718406291,41.9472601998809,53.5481520229844,62.7904856055548,61.0777899936528,65.5107198432716,"Itgb3bp"
"ENSMUSG00000028550",-0.0663723964077695,0.52394093894123,0.999725012385107,672.201818247706,609.035367949685,591.610133928178,539.795006256362,524.402592225088,598.206653404272,599.94151784088,581.277657022045,"Atg4c"
"ENSMUSG00000028551",0.0281268758869697,0.910369045577001,0.999725012385107,56.773802216867,48.2595378723997,65.2947639452504,45.2588860051346,62.7805920269472,60.2449253783026,39.4050258023567,57.191898275872,"Cdkn2c"
"ENSMUSG00000028552",0.1154783488012,0.210979140989396,0.991445290930587,2956.77961945443,3311.56948880407,3283.53517476191,2663.65102269244,3123.33445334062,3159.88876209576,3460.74639109197,3493.90505830782,"Eps15"
"ENSMUSG00000028555",-0.33763371059651,0.145680677847908,0.977089290824851,91.9735595913246,82.0412143830795,51.4443594720155,70.6480171787468,54.4713960233807,61.0934454540533,61.0777899936528,57.191898275872,"Ttc39a"
"ENSMUSG00000028556",0.0100519618802645,0.90932089592116,0.999725012385107,757.362521573006,738.370929447716,664.819414715277,692.129793298035,724.746540311082,718.696504160877,718.15659524795,710.219391316738,"Dock7"
"ENSMUSG00000028557",0.190783749082112,0.128514470198868,0.967831785579763,3504.07907282503,3335.69925774027,3637.70980343463,3195.71890206987,3331.98759743018,3408.50514429073,3779.92710009106,5089.03909385669,"Rnf11"
"ENSMUSG00000028558",-0.30908416885479,0.551384261235959,0.999725012385107,5.6773802216867,13.5126706042719,20.7756067098524,23.1813806367763,11.0789280047554,18.6674416665163,14.7768846758837,6.23911617554968,"Calr4"
"ENSMUSG00000028559",-0.0156479446260833,0.84301442218527,0.999725012385107,1102.54723905156,1201.66249302275,1108.0323578588,1154.65353076514,1160.51770849813,1080.16605643069,1136.83499439799,1141.75826012559,"Osbpl9"
"ENSMUSG00000028560",0.105667612707639,0.381063723114123,0.999725012385107,455.325893779274,444.952939183526,477.838954326605,363.174963309495,448.696584192593,430.199678405626,467.934681402985,529.285022225798,"Usp1"
"ENSMUSG00000028563",0.114565289316409,0.29854633547513,0.996318584476724,513.235172040478,481.630187966549,526.315369982928,502.263247130153,517.939884222314,505.717965147441,523.101717526285,645.748524169392,"Tm2d1"
"ENSMUSG00000028565",0.0335577929653934,0.815300350590019,0.999725012385107,845.929653031319,860.950155643611,834.98152681502,1272.76818448586,963.866736413719,821.367433326717,1046.20343505257,1073.12798219454,"Nfia"
"ENSMUSG00000028567",-0.0352011080333422,0.797324989502804,0.999725012385107,475.764462577346,477.769424936757,524.336740772465,686.610416955945,500.398248214785,475.171242420415,529.997597041697,607.273974420169,"Txndc12"
"ENSMUSG00000028568",0.125919131538879,0.19342782865707,0.991445290930587,868.639173918065,693.00696384766,735.060751686683,740.700305108423,848.461236364183,832.398194311477,796.966646852663,833.961862131807,"Btf3l4"
"ENSMUSG00000028572",0.0447727115340014,0.796219585061788,0.999725012385107,1159.32104126842,1080.04845758431,899.28697615504,715.311173934811,1131.89714448584,1127.68318067273,1054.08444021304,660.306461912341,"Hook1"
"ENSMUSG00000028573",0.105913209023343,0.512951289759514,0.999725012385107,161.237598295902,186.281816187463,180.055258152054,184.347169825792,165.260676070935,194.31109734692,163.53085707978,244.365383542362,"Fggy"
"ENSMUSG00000028575",-0.737707307440478,0.11536121007231,0.966163725450088,19.3030927537348,11.5822890893759,18.7969774993903,17.6620042946867,12.0021720051517,11.0307609847596,11.821507740707,5.19926347962473,"Eqtn"
"ENSMUSG00000028576",-0.0596730680578317,0.686908265181501,0.999725012385107,423.532564537828,381.250349191958,378.907493803499,402.91447297254,384.069504164853,368.257712875821,284.701311422027,485.61120899695,"Ift74"
"ENSMUSG00000028577",0.190427295484309,0.0563975205950831,0.915339484945951,631.324680651561,654.39933354974,687.573650635592,564.080262161556,703.511928301967,706.817223100367,696.483831056654,791.327901598884,"Plaa"
"ENSMUSG00000028578",0.160127725213787,0.336264812685762,0.998149319768491,131.715221143132,163.117238008711,128.610898680039,134.672782746986,142.179576061027,136.611732195869,158.605228854486,188.213337962415,"Caap1"
"ENSMUSG00000028580",-0.114754186673159,0.211990449278314,0.991445290930587,1521.53789941204,1480.60262192522,1449.34589666351,1724.25316926879,1318.39243256589,1427.21076741275,1560.43902177332,1396.5221706272,"Pum1"
"ENSMUSG00000028581",0.00655666922929858,0.951556465826202,0.999725012385107,568.873498213008,618.687275524165,646.022437215887,732.973178229498,613.034016263131,673.724940146088,598.956392195821,692.541895486014,"Laptm5"
"ENSMUSG00000028582",-0.0924739575672101,0.451165356963257,0.999725012385107,819.81370401156,662.120859609324,634.150661953114,691.025918029617,691.509756296815,697.483502267109,707.320213152302,533.444433009498,"Cc2d1b"
"ENSMUSG00000028583",0.32053104930613,0.0480535273939231,0.907755941382254,149.882837852529,182.421053157671,184.012516572978,165.581290262688,199.420704085597,204.493338255929,178.307741755664,271.401553636411,"Pdpn"
"ENSMUSG00000028584",0.0308215627661904,0.906566025013026,0.999725012385107,42.0126136404816,55.9810639319837,57.3802471034019,45.2588860051346,51.7016640221918,62.7904856055548,34.4793975770621,56.1520455799471,"Lrrc38"
"ENSMUSG00000028587",0.361552859685374,0.276717481360055,0.993211295874261,19.3030927537348,24.1297689361999,26.7114943412388,19.8697548315225,27.6973200118885,31.3952428027774,22.6578898363551,34.3151389655232,"Orc1"
"ENSMUSG00000028597",0.342104058707035,0.122257206743998,0.967819633966292,60.180230349879,48.2595378723997,78.1558538132543,66.2325161050751,88.6314240380431,87.3975678023263,68.9587951541241,74.8693941065961,"Gpx7"
"ENSMUSG00000028599",-0.39104139134499,0.0717399862226852,0.940790025610056,82.8897512366259,74.3196883234956,78.1558538132543,78.3751440576722,72.9362760313063,65.336045832807,53.1967848331815,46.7933713166226,"Tnfrsf1b"
"ENSMUSG00000028600",0.017148867321519,0.941984077451105,0.999725012385107,82.8897512366259,80.1108328681836,79.1451684184854,60.7131397629855,91.401156039232,94.1857284083322,68.9587951541241,50.9527821003224,"Podn"
"ENSMUSG00000028601",0.159472654479828,0.454794303794586,0.999725012385107,216.875924468432,199.794486791735,112.781864996342,220.775053683584,224.348292096297,224.857820073946,241.355783039435,145.579377429492,"Echdc2"
"ENSMUSG00000028602",-0.325756662066427,0.208733497119538,0.991445290930587,55.6383261725297,53.0854916596397,55.4016178929397,55.1937634208959,34.1600280146624,59.3964053025519,45.3157796727102,35.3549916614482,"Tnfrsf8"
"ENSMUSG00000028603",0.119229478433176,0.297723325690383,0.996318584476724,1540.84099216577,1585.80841448706,1701.62112099744,1421.79134572228,1635.06512470182,1412.78592612498,1700.32686337169,2044.35040018844,"Scp2"
