"","log2FoldChange","pvalue","padj","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","BPFC_384","BPFC_385","BPFC_386","BPFC_387","gene"
"ENSMUSG00000002524",-0.169959764918402,0.21601825415627,0.922113547260711,4026.16125947735,3230.55844938942,2796.14005685803,2695.5921737754,2784.12409487963,2743.46705753848,2780.68430402179,3025.32500019916,"Puf60"
"ENSMUSG00000002546",-0.0379132503220522,0.671519403112199,0.95290102925822,2021.75990204544,2003.42082223415,1858.27716727227,1944.20759571954,1983.45514834706,1925.98581274155,1987.15341070047,1725.90346660421,"Golga2"
"ENSMUSG00000002550",-0.0464719653069004,0.638428090693148,0.947521146410869,743.354145802565,736.73456068622,697.944475970804,767.485676157058,780.230116598888,690.771651853401,701.348262600165,677.177401827346,"Uck1"
"ENSMUSG00000002578",-0.00636313069396932,0.967668734059269,0.995464224453683,419.668343303371,280.230323696599,321.926889541533,288.478007646447,336.796371515921,346.612047793896,325.965384921215,296.639658322599,"Ikzf4"
"ENSMUSG00000002580",-0.142829322349434,0.262705612329341,0.922113547260711,1053.76576712671,1050.86371386225,861.961427823943,904.345010017233,891.310714064562,765.979926374718,838.196704083124,1011.77095582758,"Mien1"
"ENSMUSG00000002602",0.199876938613798,0.103299044317774,0.922113547260711,582.021789982777,755.943897391228,736.331422149198,776.877983382757,770.455024021909,850.180494588801,784.027529329453,867.9456669439,"Axl"
"ENSMUSG00000002603",-0.150806581973169,0.408343863222326,0.922113547260711,148.058174644742,118.645903177995,100.329518420803,112.707686708379,102.194149668419,108.725005557991,109.28868590653,111.864113576199,"Tgfb1"
"ENSMUSG00000002608",-0.0097893584978727,0.909893351557495,0.990457407368984,1017.00649618043,1047.4738309143,1042.55456098139,1011.68566402521,1030.82794448145,989.152306204278,1088.13517706936,983.804927433534,"Ccdc97"
"ENSMUSG00000002617",0.15391838841216,0.395948934552042,0.922113547260711,169.501082696739,215.822547685687,273.943206818541,265.668118669751,270.148013036517,252.601704642249,287.951928953726,217.735506782244,"Zfp40"
"ENSMUSG00000002625",-0.263860984892889,0.13889209501075,0.922113547260711,3413.50674370601,2998.91644794667,2865.06207386015,2629.84602319552,2872.98857285217,2637.19449571488,2802.5420412031,1604.05148574442,"Akap8l"
"ENSMUSG00000002633",-0.23422781118736,0.369374465784165,0.922113547260711,77.602905331037,103.956410403577,58.4528498625548,127.467026634476,83.5326092941862,62.1285746045662,81.7289303301006,82.8992984537902,"Shh"
"ENSMUSG00000002635",-0.240398149121592,0.0871631984999937,0.922113547260711,374.740345480139,359.327592481929,274.815637413504,328.730752899439,309.248383344434,277.943623230954,271.796210167544,271.669990113626,"Pdcd2l"
"ENSMUSG00000002658",-0.197423131173979,0.316409967916568,0.922113547260711,2929.50967624665,1828.27686992378,1609.63444770767,1445.07355458243,1701.75475317411,1619.43034594271,1662.13836217844,1831.77485981026,"Gtf2f1"
"ENSMUSG00000002660",-0.131695733646227,0.410743028246907,0.922113547260711,1751.17082424643,1353.6932572118,1088.79338251445,1076.09005643,1228.99573036021,1149.37863018448,1176.51646219377,1256.47370427552,"Clpp"
"ENSMUSG00000002661",-0.359117502286701,0.0147733994206647,0.922113547260711,478.891613161268,494.922910399638,382.124600594015,342.148334650437,340.350950634823,340.07219783552,312.660675332594,331.597193815161,"Alkbh7"
"ENSMUSG00000002664",-0.488628237945724,0.436144797037504,0.923494209840387,29.6116349289483,12.4295708091233,13.9588895194161,4.02527452529926,4.44322389862693,15.5321436511416,16.1557187861827,6.99150709851242,"Pspn"
"ENSMUSG00000002668",-0.397055602340517,0.257972875110714,0.922113547260711,50.0334521213265,49.7182832364933,30.5350708237227,28.1769216770948,34.65714640929,21.25451236472,42.7651379634247,21.9733080238962,"Dennd1c"
"ENSMUSG00000002679",-0.117114160556163,0.410149104374193,0.922113547260711,330.833438516526,237.291806355991,305.350708237227,307.262622097843,273.702592155419,282.848510699736,249.938472986238,282.656644125574,"Med6"
"ENSMUSG00000002688",0.0750219520870204,0.696601822885718,0.959030552711688,108.235631119604,160.454459535956,136.97160340927,190.529660864165,155.512836451942,149.599067797837,147.302141874018,172.790104006093,"Prkd1"
"ENSMUSG00000002699",0.266199421880164,0.310859689056111,0.922113547260711,37.7803618058996,32.7688684967797,34.8972237985402,42.9362616031921,42.6549494268185,49.8663559326124,37.0631195683014,47.941762961228,"Lcp2"
"ENSMUSG00000002718",0.200256663685728,0.119752822460506,0.922113547260711,636.13960554258,754.813936408581,861.961427823943,881.535121040538,934.854308271106,952.365650188416,845.799395276622,865.948093487182,"Cse1l"
"ENSMUSG00000002728",0.0368870757827895,0.782871030954704,0.970494956380878,724.974510329424,984.196015886039,956.183932080002,983.508742348119,917.081412676598,850.997975833598,915.173952417289,1059.71271878881,"Naa20"
"ENSMUSG00000002731",-0.269818001570435,0.0502109039988356,0.922113547260711,265.483623500916,289.27001155778,248.642719564599,287.136249471347,221.272550151621,231.347192277529,196.719634631754,253.691829003165,"Prkra"
"ENSMUSG00000002732",-0.242715561631983,0.309163660972179,0.922113547260711,62.2865424367534,56.4980491323788,50.6009745078833,79.1637323308854,50.652752444347,51.5013184222062,46.5664835601736,59.9272037015351,"Fkbp7"
"ENSMUSG00000002733",0.140589678062575,0.318830455017055,0.922113547260711,406.394162128325,514.132247104647,572.314470296059,559.513159016597,552.73705298919,506.020890529296,575.903857907453,628.236852137759,"Plekha3"
"ENSMUSG00000002741",0.00665410196109546,0.938715833007626,0.99288730899184,2104.46826167457,2058.78891038388,2169.73488967424,2185.7240672375,2003.00533350102,2222.73150460284,2044.1735946517,2288.22039467028,"Ykt6"
"ENSMUSG00000002748",-0.0558109393245186,0.620455749190713,0.944924068036087,2162.67044067285,2188.73442338835,2345.0934392619,2585.56800341722,2332.69254677914,2445.9038844324,2229.48919249321,1917.67051844912,"Baz1b"
"ENSMUSG00000002763",-0.159251449286916,0.184263517548199,0.922113547260711,2204.53516591722,1863.30566038585,1641.04194912635,1642.3120063221,1564.01481231668,1630.05760212507,1675.44307176706,1714.91681259226,"Pex6"
"ENSMUSG00000002767",-0.338905666191534,0.0551387016577769,0.922113547260711,1178.33885200022,877.979683517167,687.475308831242,681.613152950674,652.265268318433,688.31920811901,722.255663382284,646.21501324822,"Mrpl2"
"ENSMUSG00000002768",-0.120617144553867,0.357989774142802,0.922113547260711,1710.32718986167,1465.55939449391,1183.01588677051,1341.75817509975,1288.53493060181,1239.30156711214,1270.59976571331,1445.24439593535,"Mea1"
"ENSMUSG00000002769",-0.37304404930358,0.401765597623393,0.922113547260711,39.8225435251374,22.5992196529515,19.1934730891971,25.4934053268953,35.5457911890154,18.8020686303292,19.0067279837443,8.98908055523026,"Gnmt"
"ENSMUSG00000002771",-0.232767491960119,0.110433368234388,0.922113547260711,640.223968981055,627.128345369405,468.495229495402,525.969204639103,556.291632108091,479.861490695794,463.764162803361,423.485572824181,"Grin2d"
"ENSMUSG00000002778",-0.047122481020458,0.728528018817356,0.962029640139852,1093.58831065185,1005.66527455634,880.282470318177,740.650512655063,930.411084372479,829.743463468878,902.819579227855,940.8570981141,"Kdelr1"
"ENSMUSG00000002781",-0.187957453591441,0.112467736826216,0.922113547260711,358.402891726237,331.07856791574,307.968000022117,354.224158226335,306.582449005258,295.11072937169,303.157311340722,279.660283940497,"Tmem143"
"ENSMUSG00000002797",-0.166857296278901,0.37100303662607,0.922113547260711,441.111251355368,300.569621384255,280.050220983285,311.287896623143,263.038854798714,270.586292027782,279.398901361041,375.543809862953,"Ggct"
"ENSMUSG00000002799",-0.151944823299734,0.31379721868435,0.922113547260711,857.716322079882,1085.89250432432,1004.16761480299,1010.34390585011,983.729771156002,997.327118652247,918.975298014038,660.198027445245,"Jag2"
"ENSMUSG00000002803",-0.154953891104394,0.230189162740204,0.922113547260711,1546.95265232265,1320.92438871502,1233.6168612784,1065.3559910292,1100.14223730003,1106.86960545503,1215.48025456045,1221.51616878296,"Btbd6"
"ENSMUSG00000002804",-0.543562075650851,0.0189564895324372,0.922113547260711,176.648718714071,210.172742772449,150.058062333723,107.34065400798,121.744334822378,134.066924146696,89.3316215235983,96.882312650815,"Nudt14"
"ENSMUSG00000002808",0.0116742461171331,0.938324142783917,0.99288730899184,1305.97520945258,1926.58347541412,1920.21973951467,2201.82516533869,1852.82436572743,1886.7467129913,1836.0499232297,1835.77000672369,"Epdr1"
"ENSMUSG00000002812",-0.118321011449722,0.220780706688434,0.922113547260711,1207.95048692917,1256.5166127041,1123.69060631299,1345.78344962505,1116.13784333508,1204.96735483067,1105.24123225473,1113.64720212019,"Flii"
"ENSMUSG00000002814",-0.0864420146200496,0.62260743081906,0.945323169474181,121.50981229465,107.34629335152,127.374866864672,101.973621307581,106.637373567046,122.622186719539,105.487340309781,97.8810993791739,"Top3a"
"ENSMUSG00000002820",-0.19024027555802,0.161691548880455,0.922113547260711,896.517774745401,724.304989877096,697.944475970804,701.739525577171,679.81325648992,713.661126707715,705.149608196914,548.333913869046,"Atg4d"
"ENSMUSG00000002825",-0.256375426821537,0.218271197597523,0.922113547260711,476.84943144203,303.959504332198,308.840430617081,324.70547837414,355.457911890154,321.270129205191,304.107647739909,202.75370585686,"Qtrt1"
"ENSMUSG00000002831",-0.207315445428927,0.577485456536313,0.937123637185418,42.8858161039941,41.8085563579603,48.8561133179563,110.02417035818,46.20952854572,47.4139121982216,35.162446769927,80.9017249970723,"Plin4"
"ENSMUSG00000002833",-0.320701636850237,0.057535275574551,0.922113547260711,3187.84566373023,2310.77020951429,1999.61092365635,1765.75375843127,1877.70641955974,1903.91381913204,1827.49689563702,1809.80155178636,"Hdgfl2"
"ENSMUSG00000002835",-0.205797454731751,0.209522812453467,0.922113547260711,238.935261150824,204.522937859211,207.638481601314,162.35273918707,198.167785878761,165.948692693776,183.414925043133,159.805876537427,"Chaf1a"
"ENSMUSG00000002844",-0.0909248901626236,0.408499911785348,0.922113547260711,1986.02172195878,1867.82550431644,1608.7620171127,1575.22409756711,1601.33789306514,1617.79538345311,1610.82019662233,1779.83794993559,"Adprh"
"ENSMUSG00000002845",-0.00654738910603521,0.974784478558733,0.996604107802324,109.256721979223,124.295708091233,184.955286132263,151.618673786272,138.62858563716,158.591361490603,155.855169466703,114.860473761276,"Tmem39a"
"ENSMUSG00000002846",-0.068946367622505,0.651385655952221,0.949315845609441,518.714156686405,390.966499996061,378.634878214161,417.286792456023,405.222019554776,334.349829121942,435.254070827745,452.45038794659,"Timmdc1"
"ENSMUSG00000002847",-0.302645989222015,0.416129906301849,0.922113547260711,20.4218171923782,18.0793757223612,20.9383342791241,18.7846144513965,13.3296716958808,17.1671061407354,16.1557187861827,16.9793743821016,"Pla1a"
"ENSMUSG00000002870",-0.0883813885047259,0.695697443556013,0.958815666907023,91.8981773657017,106.216332368872,102.07437961073,83.1890068561847,95.9736362103416,120.169742985148,76.0269119349773,67.9174975284064,"Mcm2"
"ENSMUSG00000002871",-0.25324933694358,0.12400155929517,0.922113547260711,666.772331331147,557.070764445255,439.705019861607,468.273603109814,474.536312373356,488.85378438856,460.9131536058,363.558369122646,"Tpra1"
"ENSMUSG00000002881",0.31164427756889,0.0610400389166102,0.922113547260711,305.306167026053,357.067670516634,414.404532607665,492.425250261609,474.536312373356,425.0902472944,482.770890787106,563.31571479443,"Nab1"
"ENSMUSG00000002885",-0.134049464275917,0.519689523997123,0.932037477529552,134.783993469696,135.595317917709,109.053824370438,79.1637323308854,110.191952685948,91.5578994172555,113.090031503279,104.872606477686,"Adgre5"
"ENSMUSG00000002897",0.143988591094994,0.241162417020763,0.922113547260711,300.200712727959,308.479348262788,349.844668580366,319.338445673741,347.460108872626,363.779153934631,382.985568872448,318.612966346495,"Il17ra"
"ENSMUSG00000002900",-0.0979811883206153,0.436173882873952,0.923494209840387,356.360710006999,350.287904620749,341.120362630731,377.03404720303,296.807356428279,354.786860241865,307.908993336658,370.549876221158,"Lamb1"
"ENSMUSG00000002908",0.0576229696445861,0.620180204468153,0.944792873146981,321.643620779956,303.959504332198,321.05445894657,350.198883701035,313.691607243061,352.334416507474,333.568076114713,348.576568197262,"Kcnn1"
"ENSMUSG00000002910",-0.294750876389843,0.0504564714600639,0.922113547260711,295.095258429864,290.399972540427,263.474039678979,360.932949101833,226.604418829973,228.894748543139,242.33578179274,286.651791039009,"Arrdc2"
"ENSMUSG00000002930",-1.50441733207971,NA,NA,418.647252443752,9.03968786118061,17.4486118992701,14.7593399260973,12.4410269161554,76.0257557661139,24.7087463788676,48.940549689587,"Ppp1r17"
"ENSMUSG00000002944",0.636319695354285,0.187596159033711,0.922113547260711,6.12654515771345,14.6894927744185,7.85187535467155,22.8098889766958,15.1069612553316,17.1671061407354,19.9570643829315,25.9684549373319,"Cd36"
"ENSMUSG00000002948",-0.063622140151538,0.519419245012807,0.932037477529552,1227.35121326193,1192.10883669319,1012.01949015767,1115.00104350789,1111.69461943646,1098.69479300707,1045.37003910594,1092.67268082466,"Map2k7"
"ENSMUSG00000002949",-0.177648479623919,0.300219777744247,0.922113547260711,1565.33228779579,1301.71505201001,1202.20935985971,898.977977316834,1213.88876910488,1140.38633649171,1145.1553610206,894.91290860959,"Timm44"
"ENSMUSG00000002957",-0.0113996488399708,0.887602749034286,0.986608661037044,4269.18088406665,4509.67428174648,4252.22671985212,4019.90749259886,4216.61947979695,4117.65303004211,4097.85055329527,4487.54877051662,"Ap2a2"
"ENSMUSG00000002963",-0.114252946686644,0.507115453028892,0.932037477529552,891.412320447306,705.095653172087,535.672385307592,558.171400841497,590.948778517381,625.373152269647,700.397926200978,569.308435164583,"Pnkp"
"ENSMUSG00000002968",-0.1350016138438,0.221005719742434,0.922113547260711,1697.05300868662,1614.71424420339,1468.30069132358,1388.71971122824,1467.15253132661,1482.09349681682,1433.10728997432,1235.49918297998,"Med25"
"ENSMUSG00000002980",-0.317846750838137,0.106668778717318,0.922113547260711,519.735247546024,440.684783232555,296.626402287592,295.186798521946,298.58464598773,290.205841902908,306.958656937471,350.57414165398,"Bcam"
"ENSMUSG00000002981",-0.0543033486647579,0.609649494737912,0.944362113373894,3412.48565284639,3623.78487135078,3400.73445916774,3559.68443853964,3017.83767194741,3323.87874134429,3195.03097406742,3943.21000356101,"Clptm1"
"ENSMUSG00000002983",-0.174733626181492,0.378518274392079,0.922113547260711,169.501082696739,168.364186414489,111.671116155329,144.909882910773,131.519427399357,141.424255349868,149.202814672393,102.875033020969,"Relb"
"ENSMUSG00000002984",-0.276837985917519,0.0608198449583241,0.922113547260711,2567.02242108193,2180.82469650982,1721.305563863,1679.88123522489,1728.41409656587,1602.26323980197,1787.58276687115,1609.04541938622,"Tomm40"
"ENSMUSG00000002985",-0.141887971869311,0.372858601905324,0.922113547260711,53783.9188487067,49857.268437359,38575.3911869063,37330.3959476253,38746.6896855863,36170.2751572847,36950.0295367981,50864.2129284062,"Apoe"
"ENSMUSG00000002996",0.214083864888986,0.28086703990346,0.922113547260711,176.648718714071,215.822547685687,286.15723514803,265.668118669751,279.034460833771,332.714866632348,206.222998623626,276.66392375542,"Hbp1"
"ENSMUSG00000002997",0.114457717878625,0.533325357831067,0.932173690795019,621.844333507915,842.950893055092,1106.24199441372,1110.9757689826,934.854308271106,981.794975001106,912.322943219727,1156.59503143963,"Prkar2b"
"ENSMUSG00000003031",0.0822540576894563,0.55002018814086,0.932520803601401,643.287241559912,839.561010107149,819.212328670731,995.584565924016,885.090200606484,832.195907203268,895.216888034357,874.937174042412,"Cdkn1b"
"ENSMUSG00000003032",0.15025088557873,0.447328607621039,0.926591102600003,112.31999455808,128.815552021824,88.115490091314,107.34065400798,139.517230416886,103.002636844412,134.947768684585,105.871393206045,"Klf4"
"ENSMUSG00000003033",-0.213627932441919,0.0362436847294107,0.922113547260711,1292.70102827754,1348.04345229856,1114.96630036336,1152.57027241069,1094.81036862168,1026.75644346494,1091.93652266611,1018.7624629261,"Ap1m1"
"ENSMUSG00000003037",-0.0671858022949939,0.515651259912642,0.932037477529552,867.927230676072,901.708864152766,793.91184141679,756.75161075626,807.778104770375,738.185564051622,797.332238918074,827.994197809543,"Rab8a"
"ENSMUSG00000003038",-0.0356595521882597,0.724060577199816,0.961668527444017,1239.60430357735,1322.05434969766,1410.72027205599,1182.08895226288,1349.85142040286,1171.45062379399,1283.90447530193,1227.50888915311,"Hmgn2"
"ENSMUSG00000003039",-0.104495001498252,0.17659028770307,0.922113547260711,1804.26754894661,1735.62006934668,1677.68403411482,1712.08343142728,1617.3334991002,1574.46887747888,1604.16784182802,1649.99567524893,"Fam32a"
"ENSMUSG00000003062",-0.0182144924116686,0.858926988657776,0.981914144243221,644.308332419531,762.723663287114,731.096838579417,695.030734701672,705.583955101956,680.961876915838,742.212727765216,669.187108000475,"Stard3nl"
"ENSMUSG00000003068",-0.113754245982616,0.403409455461406,0.922113547260711,2756.94532097105,2249.75231645132,2003.10064603621,1840.89221623686,2026.11009777388,1901.46137539764,2078.38570502244,2176.35628109408,"Stk11"
"ENSMUSG00000003070",0.102117079980104,0.524895690090936,0.932173690795019,163.374537539025,143.505044796242,156.165076498467,140.884608385474,147.515033434414,187.203205058496,143.50079627727,170.792530549375,"Efna2"
"ENSMUSG00000003072",-0.246258039683309,0.174841583294153,0.922113547260711,5894.75753257995,4314.19103174845,3398.11716738285,3197.40973126271,3570.5747249366,3158.74752989531,3703.46094763258,3736.46115079071,"Atp5f1d"
"ENSMUSG00000003099",-0.0848407403393145,0.359983711710256,0.922113547260711,2710.9962322882,2726.5958511286,2407.90844209927,2322.58340109767,2309.58778250628,2485.14298418265,2421.45714512903,2372.11847985243,"Ppp5c"
"ENSMUSG00000003119",-0.103866639093072,0.490412450290563,0.931234782202005,301.221803587578,340.11825577692,339.375501440804,373.008772677731,308.359738564709,366.231597669022,332.617739715526,249.696682089729,"Cdk12"
"ENSMUSG00000003123",-0.152035750265599,0.389828207768156,0.922113547260711,325.727984218432,282.490245661894,268.70862324876,238.832955167756,200.833720217937,251.784223397453,230.931745002493,322.60811325993,"Lipe"
"ENSMUSG00000003131",0.168516962791872,0.228328732630636,0.922113547260711,2189.21880302294,2919.81917916134,3100.6183345003,3310.11741797109,3076.48822740928,3118.69094890026,3102.84834334626,3647.56913196677,"Pafah1b2"
"ENSMUSG00000003134",0.00984858432569768,0.951964081578363,0.994381930319104,405.373071268706,392.096460978709,453.663909381023,491.083492086509,486.088694509786,514.195702977265,426.70104323506,324.605686716648,"Tbc1d8"
"ENSMUSG00000003135",-0.0649312557059203,0.591505338422578,0.942146155075462,645.32942327915,546.901115601427,533.055093522702,550.120851790899,512.748037901547,512.560740487671,618.668995870878,532.353326215303,"Cnot11"
"ENSMUSG00000003153",0.0911104934508623,0.510848809456482,0.932037477529552,1904.33445318926,2300.60056067046,2712.38671974154,2863.31194566287,2620.61345541016,2732.83980135612,2694.20369169576,2368.12333293899,"Slc2a3"
"ENSMUSG00000003154",-0.031335003425297,0.795992952378823,0.972771400820034,577.937426544302,668.936901727365,622.915444803943,692.347218351472,586.505554618754,689.954170608604,672.838170624549,554.326634239199,"Foxj2"
"ENSMUSG00000003161",0.0235713023421126,0.773090407697255,0.969091564142338,976.162861795676,1038.43414305312,1021.61622670226,1011.68566402521,1013.05504888694,1032.47881217851,1028.26398392057,1040.73577094999,"Sri"
"ENSMUSG00000003166",0.0210312923196131,0.839423656291824,0.978791100790735,1711.34828072129,1444.0901358236,1408.1029802711,1402.13729297924,1420.05435800117,1500.89556544715,1543.34631228004,1591.06725827576,"Dgcr2"
"ENSMUSG00000003184",-0.296251734039732,0.0893101607243116,0.922113547260711,684.130875944668,496.052871382286,425.746130342191,491.083492086509,435.435942065439,396.478403726508,512.231319161909,363.558369122646,"Irf3"
"ENSMUSG00000003190",-0.802487554451504,0.0128089757889653,0.922113547260711,50.0334521213265,51.9782052017885,29.6626402287592,37.5692289027931,28.4366329512123,24.5244373439077,26.609419177242,16.9793743821016,"Bcl2l12"
"ENSMUSG00000003198",-0.0577315942739469,0.815981850077857,0.97673637551682,54.1178155598021,65.5377369935594,81.136045331606,65.7461505798879,50.652752444347,63.7635370941601,85.5302759268494,56.9308435164583,"Zfp959"
"ENSMUSG00000003199",-0.211299482281097,0.178842357736375,0.922113547260711,2325.02388735225,1722.06053755491,1486.62173381781,1414.21311655514,1448.49099095238,1492.72075299918,1479.6737735345,1582.07817772053,"Mpnd"
"ENSMUSG00000003200",-0.183088345955797,0.112927952387294,0.922113547260711,782.155598468083,780.803039009475,635.129473133432,743.334029005263,678.035966930469,642.540258410382,682.341534616421,585.289022818326,"Sh3gl1"
"ENSMUSG00000003206",-0.66555755323317,0.173089918046527,0.922113547260711,29.6116349289483,15.8194537570661,16.5761813043066,9.39230722569827,16.8842508147823,8.99229369276616,8.55302759268494,10.9866540119481,"Ebi3"
"ENSMUSG00000003208",-0.34821135480856,0.0623297152854981,0.922113547260711,317.55925734148,206.782859824506,200.659036841606,206.630758965362,170.619797707274,173.306023896948,209.074007821188,179.781611104605,"Yju2"
"ENSMUSG00000003226",0.360597646657985,0.147192492703046,0.922113547260711,560.57888193078,1193.23879767584,1421.18943919555,1674.51420252449,1526.69173156821,1518.88015283268,1627.9262518077,1551.1157891414,"Ranbp2"
"ENSMUSG00000003228",-0.00219009918919393,0.98900130872784,0.998144901248219,271.610168658629,256.501143061,341.120362630731,351.540641876135,259.484275679813,343.342122814708,290.802938151288,324.605686716648,"Grk5"
"ENSMUSG00000003233",0.0554639406831596,0.697539000397035,0.959030552711688,911.834137639685,873.459839586576,940.480181370659,903.003251842134,1020.16420712474,1009.5893373242,1047.27071190431,693.157989481089,"Dvl3"
"ENSMUSG00000003234",-0.100084850392887,0.254439908474805,0.922113547260711,1803.24645808699,1725.45042050285,1676.81160351986,1602.0592610691,1514.25070465206,1558.93673382773,1584.21077744509,1696.9386514818,"Abcf3"
"ENSMUSG00000003235",-0.00734425283799053,0.9533384504983,0.994381930319104,1220.20357724459,1059.90340172343,1012.89192075263,1058.6472001537,1002.39131153023,944.190837740447,1118.54594184335,1266.46157155911,"Eif2b5"
"ENSMUSG00000003269",-0.112531376513462,0.212431680981822,0.922113547260711,1993.16935797611,1980.8216025812,1937.66835141395,1749.65266033008,1744.40970260093,1665.20929565133,1869.31169720125,1811.79912524308,"Cyth2"
"ENSMUSG00000003271",-0.0360929220216696,0.863788796546118,0.98363616297338,195.028354187211,238.421767338639,182.337994347373,175.770320938068,203.499654557113,228.894748543139,216.676699014685,121.851980859788,"Sult2b1"
"ENSMUSG00000003273",-0.212037503711723,0.0203629607626088,0.922113547260711,4289.60270125903,4341.31009533199,3715.68190394957,3891.09870778928,3406.1754406874,3627.16428316395,3643.58975448379,3339.94281963222,"Car11"
"ENSMUSG00000003279",0.11475182834844,0.137406203562457,0.922113547260711,7932.85488837929,8440.80854037739,8715.58164368542,8137.76333198,8975.31227522639,8509.16227709118,9394.07530596563,9102.94224226318,"Dlgap1"
"ENSMUSG00000003282",0.397552995007807,0.316657001710132,0.922113547260711,10.2109085961891,31.6389075141321,25.3004872539417,42.9362616031921,45.3208837659947,38.4216185054554,31.3611011731781,27.9660283940497,"Plag1"
"ENSMUSG00000003283",-0.257728612433365,0.483935280733901,0.931186485285971,51.0545429809454,74.57742485474,45.3663909381023,44.2780197782918,31.1025672903885,34.3342122814708,31.3611011731781,83.8980851821491,"Hck"
"ENSMUSG00000003299",-0.318300478550047,0.0223632369278842,0.922113547260711,1256.96284819088,1038.43414305312,875.920317343359,873.484571989939,837.992027281039,770.884813843499,860.05444126443,776.057287934879,"Mrpl4"
"ENSMUSG00000003308",-0.0713709554949434,0.468842685981719,0.930058748810734,1750.14973338681,1583.07533668925,1423.80673098044,1563.14827399121,1429.82945057815,1564.65910254131,1469.22007314344,1550.11700241304,"Keap1"
"ENSMUSG00000003309",-0.133858321753138,0.780134352869691,0.969418323886696,21.4429080519971,15.8194537570661,11.3415977345256,17.4428562762968,18.6615403742331,18.8020686303292,17.1060551853699,4.99393364179459,"Ap1m2"
"ENSMUSG00000003316",0.0911936162431731,0.291675709089126,0.922113547260711,5324.9888329126,4664.47893636919,4797.49584170432,4681.39427292304,4912.42834232193,5131.32977359029,5208.79380394513,5489.33185906061,"Glg1"
"ENSMUSG00000003344",-0.0751056597575983,0.552610240218489,0.932520803601401,2078.9409901841,1923.19359246617,1575.60965450409,1508.13618881212,1615.55620954075,1612.89049598433,1779.98007567766,1719.91074623406,"Btbd2"
"ENSMUSG00000003345",-0.119818998107674,0.18106044234968,0.922113547260711,4310.02451845141,4090.45875718423,3776.75204559701,3645.55696174603,3565.24285625825,3530.70149627791,3813.6999699383,3654.56063906528,"Csnk1g2"
"ENSMUSG00000003346",-0.212691905488094,0.0798976817404057,0.922113547260711,3362.45220072506,3381.9732210642,2632.99553559986,2547.99877451443,2559.29696560911,2518.65971521932,2580.16332379329,2633.80060268247,"Abhd17a"
"ENSMUSG00000003348",0.164190641472637,0.278731256694879,0.922113547260711,168.47999183712,209.042781789802,216.362787550949,240.174713342856,239.045445746129,218.267492360779,253.739818582987,221.73065369568,"Mob3a"
"ENSMUSG00000003352",-0.00224239085931606,0.98183526598536,0.996699238006462,5950.91752985899,5342.45552595774,5132.5091901703,4697.49537102423,5347.86428438737,4987.45307450603,5441.626221746,5317.54054178288,"Cacnb3"
"ENSMUSG00000003354",-0.0828300952505543,0.6139770435794,0.944362113373894,159.29017410055,170.624108379784,136.97160340927,151.618673786272,144.849099095238,122.622186719539,153.954496668329,162.802236722504,"Ccdc65"
"ENSMUSG00000003355",-0.898970355945673,0.0334253580187467,0.922113547260711,34.7170892270429,20.3392976876564,27.9177790388322,20.1263726264963,15.1069612553316,17.9845873855323,16.1557187861827,5.9927203701535,"Fkbp11"
"ENSMUSG00000003360",-0.0610480547224999,0.483929000530417,0.931186485285971,2401.60570182367,2093.81770084596,2103.43016445701,2114.61088395721,2056.32402028454,2033.89333705475,2109.74680619562,2154.38297307019,"Ddx23"
"ENSMUSG00000003363",-0.0358024128315941,0.692941650225425,0.958372864148619,11362.6990858392,11397.9164319661,11045.8437628329,10424.11926235,9586.69988367746,11483.1590456624,10848.0899967221,11230.3579736677,"Pld3"
"ENSMUSG00000003378",-0.12452427052673,0.338872438577961,0.922113547260711,7640.82290252829,6666.7697976207,5941.25235170147,5231.51512471394,6203.62920726292,5475.4893776498,6193.34231350309,5503.31487325764,"Grik5"
"ENSMUSG00000003379",-0.166545283975842,0.722509015087746,0.961668527444017,12.2530903154269,10.1696488438282,17.4486118992701,9.39230722569827,12.4410269161554,10.62725618236,9.50336399187216,11.985440740307,"Cd79a"
"ENSMUSG00000003380",-0.23285299442683,0.141179455718908,0.922113547260711,6402.23968981055,5743.59167479763,4241.75755271256,4201.04484623733,4212.17625589833,4097.21599892218,4110.20492648471,5101.80260845735,"Rabac1"
"ENSMUSG00000003382",0.0869889181023682,0.690047706342835,0.957811285471796,294.074167570245,537.861427740246,569.697178511169,669.537329374777,574.953172482324,576.324277581831,595.860922290384,450.452814489872,"Etv3"
"ENSMUSG00000003402",-0.174180672373739,0.166527083267014,0.922113547260711,2430.196245893,1935.6231632753,1787.61028908022,1759.04496755578,1645.77013205141,1708.53580162557,1807.53983125408,1852.74938110579,"Prkcsh"
"ENSMUSG00000003410",-0.127743527786302,0.46661464082862,0.929841984404793,10738.8125706121,7006.88805339762,6546.71918460614,5840.67333620922,7040.73258976423,6356.73415954088,7295.73253656026,6888.63206549146,"Elavl3"
"ENSMUSG00000003411",-0.000656019943891195,0.995622408012225,0.999207527725996,1160.9803073867,1367.25278900357,1249.32061198774,1049.25489292801,1291.20086494099,1125.67167408536,1104.29089585554,1306.41304069346,"Rab3b"
