"","log2FoldChange","pvalue","padj","BCH_309","BCH_313","BCH_314","BCH_317","BInt_390","BInt_391","BInt_392","BInt_398","gene"
"ENSMUSG00000026546",0.335757218948488,0.140646936352951,0.307082761271749,60.1807741161471,75.4230680925725,65.9316368758807,85.9055930309968,94.5776968603776,105.766289540312,83.7363770752936,80.0162981498987,"Cfap45"
"ENSMUSG00000026547",0.20458527600698,0.301090766066002,0.492730696982592,112.060751802481,113.578267245286,109.886061459801,153.402844698209,137.841962445444,149.394883975691,125.60456561294,151.030762757934,"Tagln2"
"ENSMUSG00000026548",0.445997514745297,0.45720372987114,NA,10.3759955372667,8.87330212853794,19.2300607554652,2.04537126264278,12.0737485353674,19.8311792888086,8.20944873287192,16.0032596299797,"Slamf9"
"ENSMUSG00000026553",-0.399124062191095,0.0357327768009809,0.13170668985147,3179.20503261853,3116.30370754252,3257.20600510427,3217.3689961371,2997.30807390495,1560.05277071961,2852.78343467299,2269.4622562765,"Copa"
"ENSMUSG00000026554",-0.180929353445985,0.12421921288472,0.285131589312057,3024.60269911325,2725.87841388686,3043.84390243649,2974.99250151393,2798.09122307138,2355.94409951046,2651.65194071763,2573.52418924612,"Dcaf8"
"ENSMUSG00000026556",0.036630169277508,0.84335449819215,0.916841374140533,313.355065225456,267.973724281846,260.979395967028,259.762150355633,246.50569926375,360.927463056316,228.222674773839,298.060710608373,"Vangl2"
"ENSMUSG00000026558",-0.0629700171567963,0.670786967020653,0.807345599091872,549.927763475137,635.328432403316,591.553297525263,611.566007530192,676.129917980572,579.07043523321,495.850703465464,537.109401331195,"Uck2"
"ENSMUSG00000026563",-0.320168196350724,0.290957748039001,0.481686375545811,436.82941211893,429.467823021236,336.068204631225,291.465404926596,387.366098843036,128.241626067629,449.877790561381,228.046449727211,"Tada1"
"ENSMUSG00000026564",-0.704851846793145,0.230557742433714,NA,12.4511946447201,10.6479625542455,16.4829092189702,10.2268563132139,14.0860399579286,5.28831447701562,3.28377949314877,8.00162981498987,"Styxl2"
"ENSMUSG00000026565",-0.235560843415854,0.208170888102296,0.392705850318889,340.332653622349,464.073701322534,304.933820550948,321.123288234917,268.640904911924,364.893698914078,278.300312044358,306.062340423363,"Pou2f1"
"ENSMUSG00000026566",-0.00103465030821767,0.995395587932876,0.997835541175878,383.911834878869,368.242038334324,335.152487452393,353.849228437201,407.489013068648,253.83909489675,364.499523739513,411.083731745105,"Mpzl1"
"ENSMUSG00000026567",-0.329903722090158,0.530051877589444,0.70183784543519,17.6391924133535,11.5352927670993,10.0728889671484,19.4310269951064,5.03072855640307,19.8311792888086,12.3141730993079,10.0020372687373,"Adcy10"
"ENSMUSG00000026568",0.564665909390256,0.00524506069732779,0.0445256643689655,963.92998541208,877.569580512402,1076.88340230605,904.054098088109,1046.39153973184,2039.96730950877,1167.38360981439,1404.28603253072,"Mpc2"
"ENSMUSG00000026571",-0.0850326429596892,0.546159638221611,0.71334897540534,1326.05222966269,1299.93876183081,1524.66910275474,1403.12468617295,1347.22910740474,1069.56160297641,1435.01163850601,1380.28114308575,"Dcaf6"
"ENSMUSG00000026575",0.380093852147711,0.0770908945572901,0.211053762941962,312.317465671729,199.649297892104,272.883719291839,231.126952678634,266.628613489362,416.45476506498,382.560310951832,257.05235780655,"Nme7"
"ENSMUSG00000026576",-0.130809030398255,0.372986817518022,0.563671460202426,20858.8638285673,21361.5875442422,21916.7749581573,17898.0212337557,20146.0555769717,14755.7194694928,20796.9964749844,19221.9152230594,"Atp1b1"
"ENSMUSG00000026577",-0.145357210547354,0.423236329166513,0.611586775307203,342.407852729802,322.100867265927,352.551113850195,372.257569800986,329.00964758876,218.142972176894,353.006295513493,352.071711859554,"Blzf1"
"ENSMUSG00000026578",0.509575039672653,0.00354895789327489,0.0363574724063294,453.431004978556,364.692717482909,460.605740952333,556.340983438837,593.625969655562,797.213407410104,633.769442177712,589.119995128629,"Ccdc181"
"ENSMUSG00000026579",-0.316235239529464,0.346329112998438,0.536778697823351,56.0303759012404,56.7891336226428,66.8473540547123,37.8393683588915,43.2642655850664,19.8311792888086,50.0776372705187,60.012223612424,"F5"
"ENSMUSG00000026584",-0.323722544363724,0.0572329373986614,0.176419160940108,455.50620408601,394.861944719938,406.578427401264,381.461740482879,360.200164638459,244.584544561972,369.425192979236,331.067433595206,"Scyl3"
"ENSMUSG00000026585",0.132583307926259,0.373629238721099,0.564193033096664,3762.33598181292,3938.85881485799,4463.20552962559,4009.95036041117,3911.89452545902,5212.95599571814,4883.80105118551,3724.75867887778,"Kifap3"
"ENSMUSG00000026586",-0.596978433435686,0.00229026813940416,0.029411864527085,126.587145554654,147.29681533373,116.296081711623,138.062560228388,86.5285311701327,92.5455033477733,82.9154322020064,88.0179279648886,"Prrx1"
"ENSMUSG00000026587",-0.356664875588603,0.00971059730871995,0.0624803658911076,2826.42118435146,2979.65485476304,2838.7232543782,2451.37745827737,2426.82345560884,2094.17253289818,2302.75036957057,1841.37506117454,"Astn1"
"ENSMUSG00000026589",-0.131233175491195,0.774180912457737,0.873209402679664,26.9775883968935,13.3099531928069,18.3143435766335,20.4537126264278,29.1782256271378,9.25455033477733,19.7026769588926,13.0026484493585,"Sec16b"
"ENSMUSG00000026594",-0.0975476201022686,0.508233243695474,0.683352263427434,676.514909029791,803.921172845537,598.879034955916,647.36000462644,620.791903860138,715.244533016362,609.962040852384,605.123254758609,"Ralgps2"
"ENSMUSG00000026596",-0.625680285522872,0.000414639728580971,0.0134365393365246,1248.23226313319,1505.79937121289,1215.15669630963,1180.17921854488,1087.64351389434,678.226331677253,863.634006698126,706.143831172856,"Abl2"
"ENSMUSG00000026600",-0.357452180482958,0.0875593053144572,0.228566855382994,477.29579471427,659.286348150369,571.407519590966,472.480761670482,524.201915577199,290.857296235859,512.269600931208,372.075786397029,"Soat1"
"ENSMUSG00000026603",0.0756110832749224,0.624039751160739,0.77348323293363,751.222076898112,776.41393624707,779.275319185756,911.212897507359,837.11323178547,695.413353727553,1012.22502876311,842.171538027684,"Smyd2"
"ENSMUSG00000026604",-0.609419556499542,0.0129961479986617,0.0732819040217724,288.452675936015,382.439321739985,320.501012591087,269.989006668847,324.985064743638,146.750726737183,162.547084910864,192.039115559757,"Ptpn14"
"ENSMUSG00000026605",-1.07329606977163,0.0677094722295161,NA,11.4135950909934,13.3099531928069,27.4715153649503,8.18148505057113,5.03072855640307,7.93247171552342,10.6722833527335,5.00101863436867,"Cenpf"
"ENSMUSG00000026608",-0.280240446452497,0.0750593736792445,0.207781864253079,1560.54972880492,1471.19349291159,1454.1588799847,1435.85062637523,1417.65930719438,918.844640381463,1360.30565503688,1175.23937907664,"Kctd3"
"ENSMUSG00000026610",-0.49681586711098,0.00403964487504228,0.038712097006935,359.009445589429,464.073701322534,409.325578937759,424.414536998377,258.579447799118,259.127409373765,366.962358359375,287.058469612762,"Esrrg"
"ENSMUSG00000026614",-0.470946953422339,0.0295142010485523,0.117443045018842,357.971846035702,389.537963442816,325.079598485245,222.945467628063,298.825276250342,181.124770837785,235.611178633424,218.044412458474,"Slc30a10"
"ENSMUSG00000026615",0.542529727097821,0.00804454646185805,0.0562657058020211,1580.26412032572,1743.6038682577,1862.56874174363,2059.68886148128,1861.36956586913,3807.58642345124,2598.29052395396,2290.46653454085,"Eprs1"
"ENSMUSG00000026616",0.392871764911798,0.566237799477863,NA,12.4511946447201,3.54932085141518,16.4829092189702,3.06805689396417,11.0676028240867,22.4753365273164,9.8513384794463,4.00081490749494,"Cr2"
"ENSMUSG00000026617",0.0187186558811997,0.881651962075374,0.940286825497275,829.042043427612,824.329767741175,829.639764021498,706.675771243081,788.818237644001,798.535486029358,845.573219485808,798.16257404524,"Bpnt1"
"ENSMUSG00000026618",-0.169285683267007,0.253777340191406,0.444337977495564,702.454897872958,710.751500495889,713.343682309875,776.218394172936,699.271269340026,516.932740128276,724.894323112591,636.129570291695,"Iars2"
"ENSMUSG00000026620",-0.218983661610905,0.129252135655801,0.291821080899019,1563.6625274661,1517.33466397999,1512.76477942993,1578.00392912891,1570.59345530904,1069.56160297641,1367.69415889646,1291.26301139399,"Mark1"
"ENSMUSG00000026622",-0.534070465695871,0.222709971057904,0.409416242134217,18.6767919670801,18.6339344699297,26.5557981861186,40.9074252528556,25.1536427820153,10.5766289540312,13.1351179725951,23.0046857180959,"Nek2"
"ENSMUSG00000026623",-0.440307960322808,0.00125719180274927,0.0227781877367369,2913.5795468645,3332.81227947885,3126.25844853134,3343.15932878963,2479.14303259543,2075.66343222863,2701.72957798815,2111.43006743045,"Lpgat1"
"ENSMUSG00000026626",-0.00811776485670631,0.955167889599143,0.979484902122928,1166.26189838878,1408.19304779897,1360.75572774387,1037.00323015989,1341.19223313706,1214.99025109434,1247.01526252324,1142.2326560898,"Ppp2r5a"
"ENSMUSG00000026627",-0.230280918310362,0.173742568016096,0.349985029097171,156.677532612728,178.353372783613,163.91337501087,164.652386642744,139.854253868005,134.852019163898,143.665352825259,147.029947850439,"Pacc1"
"ENSMUSG00000026628",-0.0754655974473564,0.869118879131252,0.932388069566094,12.4511946447201,40.8171897912745,37.5444043320987,23.521769520392,39.2396827399439,13.220786192539,18.0607872123182,38.0077416212019,"Atf3"
"ENSMUSG00000026630",1.15584152997263,0.00551789185269734,0.0455733040832063,11.4135950909934,16.8592740442221,22.8929294707919,15.3402844698209,24.1474970707347,64.7818523434413,29.5540154383389,32.0065192599595,"Batf3"
"ENSMUSG00000026632",0.309627247922991,0.0920335722508153,0.23620336800059,321.655861655269,331.861499607319,254.569375715206,209.650554420885,350.138707525653,387.369035441394,321.810390328579,328.066822414585,"Tatdn3"
"ENSMUSG00000026634",0.267553873432855,0.0586017441539646,0.179215360814631,1033.44915551177,974.288573713466,1026.51895747031,1026.77637384668,1003.12727414677,1418.59035845944,1201.04234961916,1268.25832567589,"Angel2"
"ENSMUSG00000026637",0.518978322135839,0.0399884269355912,0.140738168567875,46.6919799177003,49.6904919198125,45.7858589415838,37.8393683588915,60.3687426768368,63.4597737241874,73.8850385958473,60.012223612424,"Traf5"
"ENSMUSG00000026638",1.39807979837,0.0148345865232796,NA,6.22559732236004,13.3099531928069,3.6628687153267,3.06805689396417,12.0737485353674,18.5091006695547,16.4188974657438,23.0046857180959,"Irf6"
"ENSMUSG00000026639",0.380773590016061,0.150036540074599,0.319171018118589,54.9927763475137,67.4370961768883,45.7858589415838,58.2930809853193,84.5162397475715,88.5792674900116,51.7195270170931,72.0146683349088,"Lamb3"
"ENSMUSG00000026640",-0.273920835599563,0.023235956691955,0.102466002428435,1582.33931943318,1516.44733376713,1420.27734436793,1458.3497102643,1349.2413988273,1167.3954208012,1260.15038049584,1165.2373418079,"Plxna2"
"ENSMUSG00000026641",0.503492909323513,0.0113407954174277,0.0679841199792786,1107.11872382636,1137.55733287856,1365.33431363803,1188.36070359546,1353.26598167242,2486.82988281659,1402.99478844781,1564.31862883052,"Usf1"
"ENSMUSG00000026643",0.225453601162978,0.193874294730044,0.375481682048889,1536.6849390692,1551.94054228129,1693.16106365977,1525.84696193151,1565.56272675263,2480.21948972032,1845.48407514961,1487.30294186124,"Nmt2"
"ENSMUSG00000026644",0.880078413513913,0.180701217418111,NA,7.26319687608672,9.76063234139173,6.41002025182173,3.06805689396417,3.01843713384184,22.4753365273164,13.1351179725951,11.0022409956111,"Acbd7"
"ENSMUSG00000026646",-0.401349744747476,0.105663609433884,0.257304597823031,67.4439709922338,68.3244263897421,70.510222770039,73.6333654551401,68.4179083670817,43.6285944353788,49.2566923972315,50.0101863436867,"Suv39h2"
"ENSMUSG00000026648",-0.686215845291442,0.0178321288036071,0.0876973106725048,124.511946447201,156.170117462268,128.200405036435,94.0870780815679,105.645299684464,52.8831447701562,103.439054034186,49.009982616813,"Dclre1c"
"ENSMUSG00000026649",0.70493743639621,0.0167210884055539,0.0843461872317958,33.2031857192536,31.0565574498828,30.2186669014453,41.930110884177,39.2396827399439,66.1039309626952,53.3614167636675,64.013038519919,"Cfap126"
"ENSMUSG00000026650",0.987895078768747,0.023509231638634,0.102879240683543,21.7895906282602,12.4226229799531,21.0614951131285,7.15879941924973,26.1597884932959,31.7298868620937,21.344566705467,45.009167709318,"Meig1"
"ENSMUSG00000026655",-0.622633182388745,0.0376666000041415,0.136100175178916,131.775143323288,127.775550650946,117.211798890455,283.283919876025,133.817379600322,78.0026385359803,123.141730993079,92.0187428723835,"Fam107b"
"ENSMUSG00000026656",-0.423188572121466,0.132088142115713,0.29576107332674,63.2935727773271,60.338454474058,62.268768160554,41.930110884177,35.2150998948215,44.9506730546327,52.5404718903803,37.0075378943282,"Fcgr2b"
"ENSMUSG00000026657",-0.349339949257376,0.0080685535990032,0.0563643744257565,845.643636287239,875.794920086695,776.528167649261,825.307304476362,721.4064749882,630.631501384112,671.532906348923,584.11897649426,"Frmd4a"
"ENSMUSG00000026659",0.124967690909204,0.537761888198683,0.707461530496303,255.249490216762,214.733911510618,162.081940653207,193.287584319743,221.352056481735,171.870220503008,263.523304325189,240.048894449696,"Dusp12"
"ENSMUSG00000026662",-0.17718833097227,0.193868216596543,0.375481682048889,435.791812565203,458.749720045411,450.532851985185,462.253905357269,413.525887336332,355.6391485793,396.516373797714,431.087806282579,"Sephs1"
"ENSMUSG00000026663",-0.414494663577655,0.0397929586553623,0.140518499181068,753.297276005565,968.964592436343,889.161380645557,805.876277481256,762.658449150705,436.285944353788,813.556369427607,548.111642326806,"Atf6"
"ENSMUSG00000026664",0.192800881762992,0.17622952838321,0.352950404011772,1147.5851064217,1024.86639584613,1030.18182618564,1094.27362551389,1005.13956556933,1392.14878607436,1308.58612801978,1206.24569460972,"Phyh"
"ENSMUSG00000026667",-0.273890675691876,0.0738754640806585,0.20616309479614,4145.21021713806,4347.91804298359,4352.40375098695,3527.24274242748,3401.77864983975,3315.77317708879,4084.20074460378,2738.55780418028,"Uhmk1"
"ENSMUSG00000026668",-0.0993418919692084,0.833346014736878,0.911390198042125,10.3759955372667,15.9719438313683,22.8929294707919,31.7032545709631,10.0614571128061,30.4078082428398,18.8817320856054,17.0034633568535,"Ucma"
"ENSMUSG00000026669",0.0109291269055383,0.980940446854756,0.991661313456474,29.0527875043469,23.0705855341986,30.2186669014453,9.20417068189252,36.2212456061021,11.8987075732851,19.7026769588926,24.0048894449696,"Mcm10"
"ENSMUSG00000026670",0.114650383347866,0.439913011495495,0.626267458288313,830.079642981339,745.357378797187,777.443884828093,772.12765164765,809.947297580894,729.787397828155,1035.21148521515,804.163796406482,"Uap1"
"ENSMUSG00000026672",-0.184145769064822,0.232060474968001,0.420012251675684,403.626226399676,450.763748129727,444.122831733363,433.61870768027,458.80244434396,327.875497574968,368.604248105949,368.074971489534,"Optn"
"ENSMUSG00000026674",-0.621990954772298,0.015413699281926,0.0804356809457059,135.925541538194,140.198173630899,121.790384784613,99.2005062381749,94.5776968603776,47.5948302931405,104.259998907473,74.0150757886563,"Ddr2"
"ENSMUSG00000026675",-0.670848509004139,0.00837544650138767,0.0575896240916672,249.023892894402,338.960141310149,378.191194857482,295.556147451882,241.474970707347,115.02083987509,274.195587677922,159.032392572924,"Hsd17b7"
"ENSMUSG00000026676",-0.224073430694181,0.338914639632003,0.530097256860312,204.407112084155,126.888220438093,203.289213700632,214.763982577492,208.272162235087,117.664997113597,142.844407951971,171.034837295408,"Ccdc3"
"ENSMUSG00000026678",0.0065728643996946,0.974016214319166,0.98911625307586,609.070938037558,744.470048584333,703.270793342727,653.496118414369,760.646157728144,424.387236780503,853.78266821868,680.138534274139,"Rgs5"
"ENSMUSG00000026679",0.384869542295618,0.197541354630367,0.380179704294316,32.1655861655269,40.8171897912745,46.7015761204155,65.451880404569,43.2642655850664,64.7818523434413,60.7499206232522,73.0148720617826,"Enkur"
"ENSMUSG00000026683",0.0160665677890123,0.965524192788752,0.984809032593215,24.9023892894402,25.73257617276,42.1229902262571,37.8393683588915,20.1229142256123,23.7974151465703,45.9729129040828,41.0083528018231,"Nuf2"
"ENSMUSG00000026687",-0.179634026200924,0.277561873144602,0.468130422959395,574.830152764577,567.004006013574,609.867641101896,600.316465585656,511.122021330551,384.724878202886,563.989127948301,613.124884573599,"Aldh9a1"
"ENSMUSG00000026688",0.902155362510428,0.000602032849684086,0.0155488729354615,915.162806386926,802.14651241983,1204.16809016365,1132.11299387278,1143.98767372606,3179.59907930564,1507.25478735528,1748.35611457529,"Mgst3"
"ENSMUSG00000026694",-0.0879096018405766,0.647490410382916,0.791748010405226,229.309501373595,238.691827257671,251.822224178711,327.259402022845,308.886733363148,206.244264603609,241.357792746434,227.046246000338,"Mettl13"
"ENSMUSG00000026696",-0.0354968956882855,0.788430425109105,0.882694786370183,1279.36024974499,1329.22065885498,1276.50974729136,1337.67280576838,1157.06756797271,1220.27856557135,1501.50817324227,1214.24732442471,"Vamp4"
"ENSMUSG00000026697",-0.2368317797659,0.10113746409585,0.250061940758124,588.318946963024,481.82030557961,576.901822663956,544.06875586298,514.140458464393,409.84437196871,472.864247013423,460.093714361918,"Myoc"
"ENSMUSG00000026698",0.0303108485335344,0.873784386323406,0.93545078396883,184.692720563348,215.621241723472,186.806304481662,163.629701011423,208.272162235087,146.750726737183,223.297005534116,186.037893198514,"Pigc"
"ENSMUSG00000026701",0.227312675824649,0.128006565650201,0.290633692115761,2646.91646155675,2705.46981899122,3238.89166152764,3387.13481093645,2904.74266846713,3635.71620294824,3953.67050975112,3527.71854468366,"Prdx6"
"ENSMUSG00000026705",-0.614011533098642,0.00998451050624997,0.0636065317973068,347.595850498436,361.143396631494,293.945214404968,256.694093461669,281.720799158572,124.275390209867,237.253068379999,177.036059656651,"Klhl20"
"ENSMUSG00000026707",0.25432857964548,0.304750934142116,0.496437382465174,70.5567696534138,74.5357378797187,83.3302632736825,89.9963355562824,87.5346768814133,83.2909530129959,132.993069472525,74.0150757886563,"Nsun6"
"ENSMUSG00000026708",0.409142091195846,0.324652757944382,0.516493024002425,14.5263937521734,15.9719438313683,19.2300607554652,15.3402844698209,17.1044770917704,26.4415723850781,14.7770077191695,29.0059080793383,"Cenpl"
"ENSMUSG00000026709",0.0367740619167219,0.831809745321836,0.910291716367716,263.550286646575,262.649743004723,280.209456722493,317.032545709631,271.659342045766,268.381959708543,358.752909626503,251.051135445307,"Dars2"
"ENSMUSG00000026712",-0.444325499263533,0.155904997634993,0.326771058977259,57.0679754549671,44.3665106426897,62.268768160554,35.7939970962487,49.30113985275,27.763651004332,31.1959051849133,38.0077416212019,"Mrc1"
"ENSMUSG00000026715",-0.0102150615318073,0.987857479775791,NA,21.7895906282602,1.77466042570759,12.8200405036435,8.18148505057113,9.05531140152552,19.8311792888086,10.6722833527335,5.00101863436867,"Serpinc1"
"ENSMUSG00000026718",-0.317475154212465,0.0412075354498213,0.143374354345681,807.252452799352,861.597636681034,800.336814298885,740.424397076687,602.681281057087,564.527570421417,806.98881044131,598.121828670493,"Stam"
"ENSMUSG00000026721",-0.182696665356324,0.242215777451982,0.431886990174324,1482.72976227542,1560.81384440982,1498.11330456862,1408.23811432955,1240.577662009,1266.55131724524,1661.59242353328,1071.21819148177,"Rabgap1l"
"ENSMUSG00000026723",0.00226381911491217,0.993702931837987,0.997181238055917,107.910353587574,78.0850587311339,69.5945055912074,48.0662246721054,61.3748883881174,104.444210921058,69.7803142294113,70.0142608811614,"Trdmt1"
"ENSMUSG00000026726",-0.949950903690966,0.0950273505102109,NA,24.9023892894402,19.5212646827835,12.8200405036435,10.2268563132139,12.0737485353674,13.220786192539,2.46283461986158,8.00162981498987,"Cubn"
"ENSMUSG00000026727",0.055331202574512,0.740066398434282,0.852866478999901,273.926282183842,286.607658751775,275.630870828334,322.145973866238,260.591739221679,261.771566612273,336.587398047749,342.069674590817,"Rsu1"
"ENSMUSG00000026728",0.248928907288571,0.174056186951905,0.350368847747618,604.920539822651,670.821640917468,634.592004930351,919.39438255793,686.191375093378,1007.42390787147,776.613850129684,894.182131825118,"Vim"
"ENSMUSG00000026730",0.0886615544992731,0.588910419758195,0.746422518602903,763.673271542832,702.765528580205,927.621502156488,657.586860939654,673.11148084673,781.348463979057,885.79951827688,904.184169093855,"Pter"
"ENSMUSG00000026736",-0.734359376518795,0.128011549519138,0.290633692115761,16.6015928596268,16.8592740442221,27.4715153649503,17.3856557324636,18.110622803051,5.28831447701562,13.9560628458823,9.0018335418636,"4930426L09Rik"
"ENSMUSG00000026737",-0.303972743897639,0.0550933167366343,0.172754516222088,1412.172992622,1557.26452355841,1582.35928502114,1629.13821069498,1351.25369024986,974.371942390127,1510.53856684843,1166.23754553477,"Pip4k2a"
"ENSMUSG00000026739",-0.110223065268423,0.492178447571887,0.67047438862082,660.950915723891,767.540634118532,654.737782864648,688.267429879296,637.896380951909,518.25481874753,790.569912975566,617.125699481094,"Bmi1"
"ENSMUSG00000026740",0.411992667210071,0.0947047882603083,0.239683933514836,410.889423275763,500.45424004954,456.027155058175,583.953495484514,580.546075408914,1062.95120988014,476.968971379859,480.097788899392,"Dnajc1"
"ENSMUSG00000026743",0.145361230316227,0.34702214498255,0.537413930211438,642.274123756811,614.032507294825,483.498670423125,612.588693161513,591.613678233,743.008184020694,678.921410208508,589.119995128629,"Mllt10"
"ENSMUSG00000026748",-0.357400688904085,0.0353247970191372,0.130840937940077,470.032597838183,489.806277495294,590.637580346431,371.234884169665,380.323078864072,346.384598244523,375.171807092247,398.081083295746,"Plxdc2"
"ENSMUSG00000026749",0.176296742008831,0.20792372684818,0.392463421013783,498.047785788803,463.18637110968,413.904164831918,458.163162831983,533.257226978725,497.101560839468,473.68519188671,567.115513137407,"Nek6"
"ENSMUSG00000026750",0.454743301871018,0.00190605015545909,0.0271553733467742,1763.91924133535,1661.96948867516,1723.37973056121,1551.41410271455,1816.09300886151,2366.52072846449,2656.57760995735,2343.47733206516,"Psmb7"
"ENSMUSG00000026753",0.0999633910713843,0.571811771543554,0.733114026269621,714.906092517678,740.033397520064,865.352733995934,815.080448163148,723.418766410761,758.873127451741,1132.90392513633,742.15116534031,"Ppp6c"
"ENSMUSG00000026754",-0.288254120294978,0.136990677573613,0.30243737230928,467.95739873073,480.932975366756,464.26860966766,388.620539902128,416.544324470174,264.415723850781,467.9385777737,323.065803780216,"Golga1"
"ENSMUSG00000026755",0.422774458143398,0.00702361855703071,0.0520448611514466,1228.51787161238,1234.27632607963,1293.90837368916,1329.49132071781,1465.95430133585,2205.22713691551,1535.16691304705,1616.32922262795,"Arpc5l"
"ENSMUSG00000026761",0.0778965787387226,0.649165433289664,0.792741718076278,538.514168384144,599.835223889165,556.756044729659,416.233051947806,496.029835661342,523.543133224546,680.563299955082,527.107364062458,"Orc4"
"ENSMUSG00000026764",-0.248435903607892,0.0649429025996062,0.190000818157121,10294.0251725223,10446.5385959277,10428.1872325351,10534.6846882416,9002.99182453893,8929.31899444087,10057.3956426414,7115.44931297974,"Kif5c"
"ENSMUSG00000026765",0.124799056527964,0.443133374037803,0.628699740004325,245.911094233222,220.945223000595,207.86779959479,245.444551517134,226.382785038138,237.974151465703,286.50976077723,250.050931718433,"Lypd6b"
"ENSMUSG00000026766",0.168520001353062,0.185212867628893,0.364871485478834,536.43896927669,577.65196856782,584.227560094609,562.477097226765,644.939400930873,645.174366195905,669.891016602349,581.118365313639,"Mmadhc"
"ENSMUSG00000026767",-0.332802445265826,0.0701974240285945,0.199662281833205,531.250971508057,522.637495370885,566.828933696807,483.730303615018,398.433701667123,289.535217616605,490.104089352454,489.099622441256,"Mindy3"
"ENSMUSG00000026768",0.441177037648815,0.123513998859809,0.284276296272942,103.759955372667,66.5497659640345,67.763071233544,51.1342815660695,72.4424912122041,74.0364026782186,123.141730993079,121.024650951722,"Itga8"
"ENSMUSG00000026771",-0.133589239139403,0.473095267827101,0.654500824112011,213.745508067695,275.072365984676,265.557981861186,205.5598118956,191.167685143316,255.161173516003,240.536847873147,190.038708106009,"Spopl"
"ENSMUSG00000026773",-0.666317059066208,0.00943753818719617,0.0615475953559796,536.43896927669,734.709416242941,599.794752134748,567.590525383372,507.097438485429,224.753365273164,532.793222763388,269.054802529034,"Pfkfb3"
"ENSMUSG00000026775",0.0253917362200288,0.885231740099246,0.942165924531896,1120.60751802481,1333.65730991925,1380.90150567817,1002.23191869496,1078.58820249282,1158.14087046642,1595.9168336703,1089.2218585655,"Yme1l1"
"ENSMUSG00000026778",-0.07261701862495,0.671118765190732,0.80757422216836,189.880718331981,206.747939594934,185.89058730283,192.264898688421,209.278307946368,153.361119833453,180.607872123182,192.039115559757,"Prkcq"
"ENSMUSG00000026779",0.0485406807776363,0.921137564740708,0.962500281767484,10.3759955372667,9.76063234139173,13.7357576824751,18.408341363785,14.0860399579286,9.25455033477733,18.8817320856054,11.0022409956111,"Mastl"
"ENSMUSG00000026781",-0.360920323500635,0.0522927060071471,0.166758666654606,1229.55547116611,1208.54374990687,1064.06336180241,1001.20923306364,856.230000299802,638.563973099636,1172.30927905411,835.170111939568,"Acbd5"
"ENSMUSG00000026782",-0.284962198588089,0.059978386841707,0.181507946005733,2480.90053296048,2654.0046666457,2874.43622435263,2588.41733287444,2209.49598197223,1927.59062687219,2702.55052286144,1855.37791335078,"Abi2"
"ENSMUSG00000026784",0.148058538563717,0.573394492190975,0.73435753970853,180.542322348441,210.297260446349,206.952082415959,84.8829073996754,159.977168093617,185.091006695547,231.506454266988,180.036670837272,"Pdss1"
"ENSMUSG00000026785",0.115576209339326,0.766194976010721,0.868328975836717,21.7895906282602,21.2959251084911,18.3143435766335,48.0662246721054,32.1966627609796,26.4415723850781,25.449291071903,34.006926713707,"Pkn3"
"ENSMUSG00000026786",-0.336816826549845,0.146415878958746,0.314166598102151,77.8199665295005,73.6484076668649,83.3302632736825,106.359305657425,74.4547826347654,60.8156164856796,63.2127552431138,71.0144646080351,"Apbb1ip"
"ENSMUSG00000026787",-0.460192597527741,0.0036409410561867,0.0367230346354926,3132.51305270083,3315.06567522177,2960.51363916281,2526.03350936384,2394.62679284786,1757.04248498844,2524.40548535812,1995.4064351131,"Gad2"
"ENSMUSG00000026788",-0.580238538832963,0.0103768452682074,0.0649218011651949,426.453416581663,401.960586422769,387.348366645799,328.282087654166,339.071104701567,146.750726737183,284.867871030656,259.052765260297,"Zbtb43"
"ENSMUSG00000026790",-0.027505792821855,0.839791870774074,0.915181851133873,1896.73198421236,1721.42061293636,1519.17479968175,1736.52020198372,1894.57237434139,1754.39832774993,1589.349274684,1506.30681267184,"Odf2"
"ENSMUSG00000026791",0.223886368887915,0.154430649275781,0.324836882959402,495.97258668135,380.664661314278,459.690023773501,427.482593892341,543.318684091531,581.714592471718,435.921727715499,501.102067163741,"Slc2a8"
"ENSMUSG00000026792",-0.340435664166884,0.018308444012603,0.0890953945627047,629.822929112091,603.38454474058,586.058994452273,582.930809853193,527.220352711041,423.065158161249,421.14471999633,525.10695660871,"Lrsam1"
"ENSMUSG00000026796",0.0793262113466824,0.63533591032045,0.782261919569873,726.319687608672,803.033842632683,768.286713039776,888.713813618289,973.949048519633,873.89396732683,620.634324205117,900.18335418636,"Niban2"
"ENSMUSG00000026797",-0.573472098296367,0.00449696537327845,0.0409736298215855,17182.6486097137,17154.7550051024,18004.8311701884,22465.335263237,16924.3770094512,8284.14462824496,13510.2897796873,11548.3522304841,"Stxbp1"
"ENSMUSG00000026798",0.567476987159317,0.00546028861170267,0.0452726842174183,203.369512530428,189.001335337858,265.557981861186,289.420033663954,282.726944869852,450.828809165581,333.3036185546,339.069063410196,"Coq4"
"ENSMUSG00000026799",0.479552005835362,0.00689642221096056,0.0516019236408236,337.219854961169,260.875082579015,316.83814387576,278.170491719418,314.923607630832,477.270381550659,426.070389236053,446.090862185685,"Med27"
