"","log2FoldChange","pvalue","padj","BCH_309","BCH_313","BCH_314","BCH_317","BNPFC_381","BNPFC_382","BNPFC_383","BNPFC_389","gene"
"ENSMUSG00000026199",0.191220229185003,0.179326796585682,0.823100725511788,623.765524149462,614.43276780587,439.017324261618,526.534026043196,698.904575377757,607.463669251319,579.673657139749,629.943900681432,"Ankzf1"
"ENSMUSG00000026200",0.0942049597708599,0.65428001508197,0.931613953795688,177.628592969714,125.178555277523,118.579937068602,116.221522063278,115.343692160245,165.083377256575,168.587037821446,122.915883059792,"Glb1l"
"ENSMUSG00000026201",0.113988911764654,0.272367386804446,0.838956707029987,779.706905186827,743.137479570084,687.03948271045,785.253240375362,820.113201037676,871.812868126227,800.580810147161,746.457914831859,"Stk16"
"ENSMUSG00000026202",0.0886989978398582,0.522291877078658,0.902594769335192,7386.04474953138,6772.86507181133,9137.89667715678,10171.9097353642,8526.63581960864,9466.93824868752,8945.07874076252,8651.4856441147,"Tuba4a"
"ENSMUSG00000026203",0.12320092441829,0.395985011611387,0.870939134758936,2449.62222397769,2633.15735643635,2340.82226915576,2643.78697145682,3523.84754438715,2717.94135496283,2258.06973318478,2464.7195301052,"Dnajb2"
"ENSMUSG00000026204",0.117968034745776,0.213812987246164,0.825935468202057,11367.197225684,11162.9298977414,11892.3909405137,12600.4342355213,13706.3495887369,13451.597805606,12237.0936073842,11632.1958083146,"Ptprn"
"ENSMUSG00000026205",0.8358970514209,0.0491290759620888,0.776134805497783,12.3926925327708,9.69693033839967,8.14671323372075,19.2018166887154,27.3696896651429,16.184644829076,23.253384527096,20.4859805099653,"Slc23a3"
"ENSMUSG00000026207",0.0167116746475485,0.848526073732197,0.97401162338778,3153.94024959016,2941.69604902179,2876.69496186273,3175.37410715494,3282.40778198393,3078.31944649026,3016.29616437188,2909.00923241507,"Speg"
"ENSMUSG00000026208",0.109681634075714,0.781239218551271,0.960744138313495,22.7199363100797,43.1954169619622,28.0609011383715,45.477986894326,68.4242241628574,24.8164554045832,29.8972086776948,26.8878494193294,"Des"
"ENSMUSG00000026209",0.236400799095464,0.035696462257509,0.767483955706716,664.041774880967,662.917419497869,720.531526004636,717.541570999365,900.26729219988,861.023104906843,723.346354396449,773.345764251189,"Dnpep"
"ENSMUSG00000026211",0.0786637307899992,0.501218021531188,0.898372151588225,652.681806725927,553.606568410454,525.91559875464,554.831440110777,556.191193552369,648.464769484978,594.622261478597,615.859789080831,"Obsl1"
"ENSMUSG00000026213",0.00964685408989793,0.932163625736862,0.988500378780424,622.732799771731,630.300471995979,578.416639594173,731.690278033156,630.4803512149,685.149964430884,630.332816288065,633.78502202705,"Stk11ip"
"ENSMUSG00000026219",-0.265043085618093,0.13648028771772,0.811188251474495,2164.59029572396,2528.2542009573,2356.2105052639,2127.35916472347,1297.12779234445,1788.94274177387,2065.39883281742,2487.76625817891,"Trip12"
"ENSMUSG00000026220",-0.40260574769007,0.300533415049444,0.848808542779625,75.3888795743555,66.996973247125,62.4581347918591,46.488608825311,21.5047561654695,35.6062186239672,39.0324668847682,96.0280336404622,"Slc16a14"
"ENSMUSG00000026222",0.450124825264135,0.212422317247346,0.825054758479893,36.1453532205814,45.8400343269803,33.4920432941853,38.4036333774308,85.0415357452656,39.9221239117208,60.6248953742145,23.0467280737109,"Sp100"
"ENSMUSG00000026223",0.173858414778529,0.110728718758001,0.801017691508126,14313.5598753502,13832.2303581663,16506.1462018775,16892.5455764146,18888.0183356985,18066.3795345366,16475.0229374475,15995.7096569372,"Itm2c"
"ENSMUSG00000026224",-0.20649574449223,0.55167514874475,0.91078111400079,101.206989017628,61.7077385170888,53.406231198836,34.3611456534907,80.1540911622044,53.94881609692,44.0153349977173,38.4112134561849,"4933407L21Rik"
"ENSMUSG00000026226",0.0100311076133792,0.982658695107225,0.996374429575789,16.5235900436944,12.3415477034178,10.8622843116277,18.1911947577304,20.5272672488572,17.2636211510144,13.2876483011977,6.40186890936414,"Spata3"
"ENSMUSG00000026227",0.0249629038356025,0.855047224615741,0.97545296617422,209.643048679372,192.175528524648,203.667830843019,186.965057232229,185.722894156327,200.689595880542,200.975680555615,220.224290482127,"2810459M11Rik"
"ENSMUSG00000026229",0.0406948071688478,0.750353048427942,0.954432138872962,2047.89244104037,2148.31083951636,2617.81051910227,2608.41520387234,2803.43821284393,2255.06051285126,2288.7974198813,2344.36439460915,"Psmd1"
"ENSMUSG00000026234",-0.0841963251819219,0.422979351527572,0.87684312486528,5436.26112437544,5703.55811722235,5682.78507569988,6298.19587389866,6258.86153306823,5064.71485517885,5179.69140341062,5305.868952081,"Ncl"
"ENSMUSG00000026235",-0.15081726065625,0.345390953324543,0.857851809832914,1951.8490739114,1973.76609342517,1958.83193753019,1760.50340377591,1199.37890068323,1726.36211510144,1898.47275103362,2063.962536379,"Epha4"
"ENSMUSG00000026238",0.0482289669778088,0.646059104165062,0.929286002709598,4574.96899334787,4572.54342411628,5320.70893197895,5516.98512124723,5437.77084311394,5194.19201381146,4738.70757541463,5295.62596182602,"Ptma"
"ENSMUSG00000026239",0.164641204624101,0.177269350780711,0.821653939605076,729.103410678013,720.217462406594,769.41180540696,837.805580786583,912.97464811584,920.366802613455,714.211096189376,880.897161928506,"Pde6d"
"ENSMUSG00000026240",0.104018136885271,0.358442456509947,0.860144469757695,445.104206802017,416.086465429513,452.595179651153,399.195662739084,452.577368391471,500.645013379418,461.74577846662,425.084095581779,"Cops7b"
"ENSMUSG00000026241",0.806394640351342,0.00197256700329747,0.686905545530419,35.1126288428505,31.7354083802171,32.586852934883,45.477986894326,53.7618904136736,79.8442478234416,54.8115492424405,65.2990628755143,"Nppc"
"ENSMUSG00000026245",0.111982780931008,0.312780910210116,0.852245567497494,715.677993767512,796.029826870446,749.497617502309,874.187970302044,914.929625949064,871.812868126227,799.750332128336,801.513987452391,"Farsb"
"ENSMUSG00000026247",-0.097590300564507,0.439423842929462,0.884308749155656,479.184111267136,424.90185664624,464.362654322083,477.01355142493,455.509835141308,416.484860268222,370.393196395886,485.261663329802,"Ecel1"
"ENSMUSG00000026248",0.195484500416577,0.153733086351238,0.811188251474495,296.391896408767,332.340248870607,284.229772820924,364.834517085593,400.770455811022,387.352499575886,341.326465737016,332.897183286936,"Mrpl44"
"ENSMUSG00000026249",-0.0359158842241585,0.69577655838979,0.943518263798,3271.67082865148,3345.44096674789,3632.52891188015,3298.66998273511,3553.17221188552,3410.64415364728,3061.97245540724,3190.69146442709,"Serpine2"
"ENSMUSG00000026254",-0.0319522274552331,0.774172308355105,0.959561336683563,951.139151890156,932.668390729714,905.190359302306,907.53849402455,928.614470781636,895.550347208872,778.15790363889,1017.8971565889,"Eif4e2"
"ENSMUSG00000026255",-0.281336025975231,0.0772151361664859,0.797362425920522,451.300553068402,357.904883399115,405.525280967433,445.684271564395,348.963543230573,428.353599809545,291.497784607524,297.046717394496,"Efhd1"
"ENSMUSG00000026259",0.137383956801645,0.210392921503403,0.824312269823683,5046.92403397089,4490.56028580072,5338.812739165,5746.39629958083,6091.71092832753,5745.54891432198,5726.9764178162,5115.09325858195,"Ngef"
"ENSMUSG00000026260",0.175153160200796,0.373510573826899,0.864991332411923,1666.81714565767,1936.74145031492,2355.3053149046,3013.67459819733,3257.97055906862,2570.12159885727,2210.73248611177,2090.85038579833,"Ndufa10"
"ENSMUSG00000026269",0.0951293201059369,0.503308960156761,0.89957010162219,653.714531103658,634.708167604342,662.599343009288,687.222913069815,889.514914117146,702.413585581898,607.909909779794,617.140162862704,"Rnpepl1"
"ENSMUSG00000026270",0.203094088993936,0.079436183782684,0.798481709373988,559.736612730146,563.303498748854,601.046398576731,585.150098040328,774.1712219569,635.517053621718,627.841382231591,619.700910426449,"Capn10"
"ENSMUSG00000026273",0.0192718352677869,0.898572767169687,0.981419397653954,172.46497108106,214.214006566465,190.995165812787,198.081898473064,216.025050571307,195.29471427085,168.587037821446,208.700926445271,"Mterf4"
"ENSMUSG00000026274",-0.0291957382933519,0.917213368158657,0.98531265072469,69.1925333079701,60.8261993954161,75.1307998220914,38.4036333774308,50.8294236638369,63.6596029943656,45.676291035367,80.6635482579882,"Pask"
"ENSMUSG00000026275",-0.071745417477831,0.493911631883111,0.896564659843008,1756.66416652026,1805.39212118568,2004.09145549531,2056.61562955452,1642.18137990858,1790.02171809581,1972.38529470903,1847.57936724249,"Ppp1r7"
"ENSMUSG00000026276",-0.512613880937583,0.086146092680115,0.798481709373988,46.4725969978904,57.3000429087253,35.3024240127899,39.4142553084159,26.3922007485307,26.97440804846,41.5239009412428,29.4485969830751,"Septin2"
"ENSMUSG00000026277",0.143498983849512,0.0689851033099989,0.793884076222764,4477.89290184117,4301.02937464109,4824.66461508129,4373.97171730317,5007.67571980455,5010.76603908193,4938.02229993259,4901.27083700919,"Stk25"
"ENSMUSG00000026278",0.398423337788531,0.00456497873425761,0.686905545530419,862.324855405299,749.308253421793,1057.26233966509,828.709983407718,1332.31739334249,1173.92623826898,1039.75847956872,1063.99061273632,"Bok"
"ENSMUSG00000026279",0.205139262370317,0.2010235505914,0.823352563567418,272.639235720957,314.709466437153,384.70590270348,359.781407430668,450.622390558246,393.826357507516,317.242603191095,375.149518088739,"Thap4"
"ENSMUSG00000026280",0.0388466431251459,0.687752134283895,0.940250604301336,949.073703134694,1073.71465019735,1015.62358313719,950.995237056906,955.006671530166,1048.76498492412,1045.57182570049,1051.18687491759,"Atg4b"
"ENSMUSG00000026281",0.285652291534375,0.0217885452658074,0.749791155603574,459.562348090249,438.124943471331,483.371651867431,465.896710184095,641.232729297635,570.778474305414,477.524860824292,563.364464024045,"Dtymk"
"ENSMUSG00000026283",0.222642563493617,0.197691767678925,0.823352563567418,261.279267565917,175.426285212867,258.884442760459,207.177495851929,218.957517321144,287.007701635614,275.718702249852,271.43924175704,"Ing5"
"ENSMUSG00000026288",0.0125131703953785,0.936095962981753,0.988659337536085,207.57759992391,183.360137307921,204.573021202321,171.805728267454,172.038049323756,190.978808983097,228.381455176835,180.532703244069,"Inpp5d"
"ENSMUSG00000026289",0.145857867714416,0.194902157991314,0.823352563567418,1211.38569507834,1169.80241445967,993.899014513932,1003.54757746813,1200.35638959984,1139.39899596695,1182.60069880659,1323.9064904565,"Atg16l1"
"ENSMUSG00000026301",0.271340106952567,0.50653437634043,0.900015690672766,26.8508338210033,10.5784694600724,34.3972336534876,18.1911947577304,22.4822450820817,29.1323606923368,35.7105548094688,20.4859805099653,"Iqca1"
"ENSMUSG00000026303",0.356177958875258,0.202222951953323,0.823352563567418,44.4071482424286,31.7354083802171,32.586852934883,28.2974140675806,49.8519347472247,48.553934487228,41.5239009412428,34.5700921105664,"Mlph"
"ENSMUSG00000026305",0.0431210189897569,0.670709503333432,0.935799449889026,1372.49069800436,1299.38866534556,1236.49003080695,1132.90718463421,1313.74510392686,1253.77048609242,1244.88655021846,1384.08405820453,"Lrrfip1"
"ENSMUSG00000026307",0.101905526512781,0.478278261251886,0.893548542453387,321.177281474309,306.775614342099,315.911435396505,373.930114464458,408.59036714392,377.64171267844,304.785432908722,322.654193031953,"Scly"
"ENSMUSG00000026308",-0.109823012975838,0.820065778633122,0.968411598197056,17.5563144214252,28.2092518935263,11.76747467093,7.07435351689515,14.6623337491837,19.4215737948912,13.2876483011977,12.8037378187283,"Klhl30"
"ENSMUSG00000026309",0.161466046572614,0.263262585270087,0.836374325490437,687.794435568777,667.325115106232,692.470624866264,682.16980341489,982.376361195309,679.755082821192,734.142568641172,654.271002537016,"Ilkap"
"ENSMUSG00000026311",-0.145624545674523,0.278165290677627,0.844584768585955,707.416198745664,832.172930859026,804.71422941975,791.316971961272,585.515861050737,668.965319601808,832.138974862505,747.738288613732,"Asb1"
"ENSMUSG00000026312",0.0535441540442237,0.734859877375117,0.949565354226722,181.759490480638,208.043232714757,221.771638029065,208.188117782915,184.745405239715,185.583927373405,241.669103478033,239.429897210219,"Cdh7"
"ENSMUSG00000026313",0.0667198913678059,0.554476096447468,0.911446654212386,858.193957894375,889.472973767752,775.748137922076,985.356382710396,980.421383362085,900.945228818564,850.409491276652,943.635477240275,"Hdac4"
"ENSMUSG00000026315",-0.0906255363717476,0.754072100406856,0.955514028197571,84.6833989739336,87.272373045597,122.200698505811,111.168412408352,56.6943571635104,67.9755082821192,113.775488579005,143.401863569757,"Serpinb8"
"ENSMUSG00000026317",-0.0131516926347329,0.920418248972459,0.986050507694885,457.496899334787,514.818847056855,589.278923905801,541.693355007972,448.667412725022,569.699497983475,511.574459596111,556.962595114681,"Cln8"
"ENSMUSG00000026319",-0.0982455883051611,0.518616096959322,0.902238481428093,892.273862359495,761.649801125211,784.800041515099,633.659950727609,623.637928798614,619.332408792642,800.580810147161,827.121463089847,"Relch"
"ENSMUSG00000026321",0.107144271437203,0.716865375085167,0.946404347179071,49.5707701310831,62.5892776387615,85.0878937744168,43.4567430323559,48.8744458306124,89.5550347208872,49.8286811294913,72.9813055667512,"Tnfrsf11a"
"ENSMUSG00000026322",-0.164276091742863,0.727681650699473,0.947905564630841,57.8325651529302,60.8261993954161,41.6387565279061,20.2124386197004,9.77488916612248,42.0800765555976,44.8458130165422,65.2990628755143,"Htr4"
"ENSMUSG00000026333",0.269255337618088,0.203675837990609,0.823352563567418,146.646861637787,102.258538114033,100.476129882556,82.8709983407718,133.915981575878,134.8720402423,107.131664428406,145.962611133502,"Gin1"
"ENSMUSG00000026335",-0.11614657854175,0.398271081272124,0.871442499464753,3238.62364856409,3127.70080369473,3626.19257936504,3414.89150479839,2327.40111045376,3285.48290030243,3354.30071803359,3404.51388599985,"Pam"
"ENSMUSG00000026339",-0.342560157099294,0.0963634103984402,0.798481709373988,452.333277446133,507.766534083474,366.602095517434,435.578052254544,217.980028404531,348.509351986103,369.562718377061,455.813066346727,"Ccdc93"
"ENSMUSG00000026341",-0.104571004324524,0.520809175902698,0.90256286627957,3400.76137586784,3405.38562702163,3930.33654009061,3500.79436893212,2273.63922004009,3378.27486398913,3607.59651377517,3984.52320918824,"Actr3"
"ENSMUSG00000026342",-0.00354913280520976,0.985633111131285,0.997208256213423,287.097377009189,268.869432110173,264.315584916273,213.24122743784,167.150604740694,277.296914738169,283.193004419276,304.728960085733,"Slc35f5"
"ENSMUSG00000026344",-0.238599901553333,0.04261566170082,0.768363578822007,879.881169826724,758.12364463852,885.276171397655,917.6447133344,655.895063046818,701.33460925996,739.955914772946,820.719594180483,"Lypd1"
"ENSMUSG00000026347",0.0707029844904333,0.627033316226504,0.925700112832699,350.093564050774,423.138778402895,392.852615937201,441.641783840455,506.339258805145,426.195647165668,396.138014979456,358.504658924392,"Tmem163"
"ENSMUSG00000026349",-0.0603705474292032,0.675682853088834,0.938048215849459,1523.26845715307,1666.99047908307,1289.89626200579,1216.78880490597,1150.50445485262,1291.53465736026,1459.9803570941,1563.33638766672,"Ccnt2"
"ENSMUSG00000026353",-0.0348247551545571,0.726324265175739,0.947872375263802,1385.91611491486,1455.42108988162,1391.27758224764,1468.43366572124,1554.20737741347,1323.90394701842,1279.7666270091,1408.41116006011,"Ubxn4"
"ENSMUSG00000026354",-0.134706528108711,0.633635860575364,0.926153747669225,59.898013908392,74.0492862205066,55.2166119174407,90.955973788652,46.9194679973879,78.7652715015032,45.676291035367,85.7850433854795,"Lct"
"ENSMUSG00000026355",0.0505891911103791,0.791820100593476,0.961787678421206,146.646861637787,119.889320547487,110.433223834881,109.147168546382,150.533293158286,99.2658216183328,127.063136880203,125.476630623537,"Mcm6"
"ENSMUSG00000026356",0.0904529731766393,0.573749542870929,0.914907614141544,697.088954968356,735.20362747503,821.007655887192,685.201669207845,581.605905384288,738.019804205866,838.782799013104,973.08407422335,"Dars1"
"ENSMUSG00000026360",0.184549084228355,0.122525648833548,0.810361015001676,1075.06607721786,1133.65931047109,1067.21943361742,926.740310713265,1085.0126974396,1082.21325090422,1315.47718181857,1294.45789347343,"Rgs2"
"ENSMUSG00000026361",-0.319992067043122,0.0854863428960638,0.798481709373988,628.929146038116,700.823601729795,792.94675474882,771.104533341572,417.38776739343,502.802966023294,617.045167986868,783.588754506171,"Cdc73"
"ENSMUSG00000026365",-0.129570573764627,0.572261835144415,0.91466759342928,351.126288428505,266.224814745155,285.134963180226,192.018166887154,169.105582573919,228.742980250941,325.547383379343,276.560736884531,"Cfh"
"ENSMUSG00000026374",0.0230597705598072,0.842353590565356,0.972776464700713,1610.01730488247,1682.85818327318,1776.88867531043,1830.23631701387,2082.05139238409,1620.62243555148,1644.34647727321,1663.2055426528,"Tsn"
"ENSMUSG00000026377",-0.121284790632066,0.35549212897731,0.859013659811814,344.92994216212,364.075657250824,451.689989291851,369.887626740518,374.378255062491,353.904233595795,349.631245925264,329.056061941317,"Nifk"
"ENSMUSG00000026380",-0.338798966587469,0.130931419101758,0.811188251474495,103.27243777309,111.955468452433,90.5190359302306,107.125924684412,76.2441354957554,60.4226740285504,112.114532541356,75.5420531304969,"Tfcp2l1"
"ENSMUSG00000026383",-0.0446947696379702,0.821725326268783,0.968411598197056,125.992374083169,142.809337710977,98.6657491639513,119.253387856233,111.433736493796,94.9499163305792,119.588834710779,147.242984915375,"Epb41l5"
"ENSMUSG00000026384",-0.173386353140181,0.402223216600845,0.87241376791932,1024.46258270905,1151.29009290454,1183.98898996742,941.89963967804,575.740971884614,924.682707901209,1019.82700711692,1297.01864103718,"Ptpn4"
"ENSMUSG00000026385",0.130382660783918,0.570900709658008,0.914430303168552,1254.76011894304,1139.8300843228,1373.1737750616,1556.35777371693,2313.71626562119,1392.95843162247,1100.38337494293,1019.17753037077,"Dbi"
"ENSMUSG00000026388",0.189729384937043,0.645208869268331,0.928669716860755,16.5235900436944,14.1046259467632,26.2505204197669,21.2230605506855,29.3246674983674,28.0533843703984,20.7619504706214,10.2429902549826,"3110009E18Rik"
"ENSMUSG00000026389",-0.202221898124767,0.306234074779473,0.849190136663694,117.730579061322,108.429311965742,119.485127427904,129.359607166083,109.478758660572,116.529442769347,113.775488579005,70.4205580030056,"Steap3"
"ENSMUSG00000026393",-0.0944473981408328,0.614099735377371,0.923717824066825,708.448923123395,704.349758216485,727.773048879054,551.799574317822,416.410278476818,619.332408792642,748.260694961195,738.775672140622,"Nek7"
"ENSMUSG00000026395",-0.285299979155626,0.36270513148904,0.861014690769689,41.3089751092359,49.3661908136711,54.3114215581384,36.3823895154608,19.549778332245,47.4749581652896,41.5239009412428,40.9719610199305,"Ptprc"
"ENSMUSG00000026399",-0.0153438126488041,0.960788563197352,0.994027683428212,68.1598089302392,54.6554255437072,62.4581347918591,27.2867921365956,39.0995566644899,53.94881609692,68.0991975436382,48.6542037111675,"Cd55"
"ENSMUSG00000026404",0.145334498689798,0.447792702278078,0.884308749155656,122.894200949977,109.310851087414,96.8553684453467,132.391472959038,97.7488916612248,140.266921851992,132.876483011977,139.560742224138,"Ddx59"
"ENSMUSG00000026407",-0.499517619388495,0.270708195972954,0.838568105259735,18.5890387991561,25.5646345285082,17.1986168267438,13.1380851028053,6.84242241628574,14.0266921851992,19.9314724517965,11.5233640368555,"Cacna1s"
"ENSMUSG00000026409",-0.127074590108566,0.515767029869923,0.902238481428093,492.609528177638,520.108081786891,387.421473781387,306.218445088462,301.066586316572,399.221239117208,470.050558654868,391.794377253086,"Pfkfb2"
"ENSMUSG00000026411",0.284407103945942,0.0137143131524125,0.749791155603574,1139.09498863718,1109.85775418593,1310.71564026974,1232.95875580173,1576.68962249556,1604.4377907224,1315.47718181857,1340.55134962085,"Tmem9"
"ENSMUSG00000026414",0.187746079675706,0.44998123298812,0.884308749155656,196.21763176887,125.178555277523,197.331498327903,198.081898473064,297.156630650123,213.637311743803,169.417515840271,134.439247096647,"Tnnt2"
"ENSMUSG00000026418",-0.14898332183111,0.583729967670971,0.917957880037037,108.436059661744,92.5616077756332,101.381320241858,118.242765925248,144.668359658613,96.0288926525176,85.5392359389601,51.2149512749131,"Tnni1"
"ENSMUSG00000026421",0.119252185092368,0.370146324897462,0.863347191311725,5733.68574516194,5086.48073205146,6193.31243834638,6393.19433541125,7684.04037348888,6433.93580771868,5513.54356697822,5791.1306154108,"Csrp1"
"ENSMUSG00000026424",-0.017881979488758,0.903379154723688,0.982517046525763,3486.47749921951,3132.99003842477,3494.0347869069,4399.2372655778,4276.51401017859,3786.12791368185,3141.69834521443,3127.95314911532,"Gpr37l1"
"ENSMUSG00000026425",-0.135771782306455,0.201964719725288,0.823352563567418,1264.05463834262,1316.13790865734,1094.37514439649,1227.9056461468,1178.85163343437,1006.68490836853,1158.51683626067,1116.48593779311,"Srgap2"
"ENSMUSG00000026426",0.00676919976098683,0.933883127461263,0.988659337536085,2877.17011635828,2771.55899853896,3047.77593977086,2903.51680771997,2972.54379541785,3022.21267774946,2887.57207145402,2770.7288639728,"Arl8a"
"ENSMUSG00000026427",0.0710227449066832,0.544769898614219,0.908108663154315,409.991577959166,386.995674414314,474.319748274408,413.344369772874,417.38776739343,455.328007858005,435.170481864224,463.495309037964,"Eif2d"
"ENSMUSG00000026429",0.501558899181261,0.294546927176832,0.846624969446629,10.327243777309,8.81539121672697,9.95709395232537,12.1274631718203,6.84242241628574,18.3425974729528,16.6095603764971,16.6448591643468,"Ube2t"
"ENSMUSG00000026430",0.0230057216069586,0.866925751796948,0.976406312359561,344.92994216212,376.417204954242,309.575102881389,356.749541637713,299.111608483348,395.984310151393,340.495987718191,376.429891870612,"Rassf5"
"ENSMUSG00000026433",-0.143803047107559,0.556257465340048,0.911685478184145,84.6833989739336,86.3908339239243,53.406231198836,72.7647790309216,86.9965135784901,64.738579316304,55.6420272612653,61.4579415298958,"Rab29"
"ENSMUSG00000026434",-0.0178994808984802,0.880505083544847,0.978490291314333,2110.88862808195,2262.02938621214,2501.04096275227,2166.77342003189,2648.99496401919,2042.50217742939,2157.58189290697,2079.32702176147,"Nucks1"
"ENSMUSG00000026435",-0.424624666772399,0.275161313079212,0.841732332848547,20.6544875546179,29.9723301368717,27.1557107790692,17.1805728267454,24.4372229153062,11.8687395413224,19.9314724517965,14.0841116006011,"Slc45a3"
"ENSMUSG00000026436",0.010343026608009,0.938609628799026,0.988659337536085,471.95504062302,500.714221110092,510.527362646501,513.395940940391,612.88555071588,462.880842111574,497.456333276088,435.327085836762,"Elk4"
"ENSMUSG00000026437",0.0832609273311512,0.443138369650935,0.884308749155656,657.845428614581,677.903584566304,558.502451689523,614.458134038893,687.17470837841,661.412485348239,630.332816288065,679.878478174472,"Cdk18"
"ENSMUSG00000026439",-0.15563784379544,0.339949567475605,0.857851809832914,727.037961922552,769.583653220265,761.265092173239,775.147021065512,487.766969389512,775.78397547371,631.993772325715,830.962584435466,"Rbbp5"
"ENSMUSG00000026442",-0.135544355626279,0.217053891151558,0.826140921321678,4237.26812182987,4527.58492891097,3459.63755325341,4033.39212656122,3440.76098647511,3719.23138172167,3727.18534848595,3914.10265118524,"Nfasc"
"ENSMUSG00000026443",0.0593354763606841,0.61881255832902,0.924369001321194,1891.951060003,1795.69519084728,2063.83401920926,2241.55944292478,2325.44613262054,2197.87476778852,1856.11837207355,1948.72889601045,"Lrrn2"
"ENSMUSG00000026447",-0.507682180209464,0.0106203294912526,0.749791155603574,514.296740109987,731.677470988339,425.439468872084,414.354991703859,302.044075233185,350.66730462998,384.511322715908,431.485964491143,"Pik3c2b"
"ENSMUSG00000026452",-0.207131937992071,0.404274881633759,0.87241376791932,1206.22207318969,1476.57802880177,985.752301280211,1875.7143039082,1879.71118664535,1070.34451136289,868.680007690799,983.327064478332,"Syt2"
"ENSMUSG00000026455",-0.0116282541333502,0.916360722542277,0.98531265072469,651.649082348196,622.366619900924,666.220104446497,598.288183143133,558.146171385594,641.990911553348,688.466277605805,628.663526899559,"Klhl12"
"ENSMUSG00000026456",0.0361377787263539,0.809933076713384,0.96580331654477,263.344716321379,311.183309950462,298.712818569761,316.324664398312,369.49081047943,267.586127840723,313.090213096971,267.598120411421,"Cyb5r1"
"ENSMUSG00000026457",0.0112202099752355,0.929992694863582,0.988024928811449,1162.84764932499,1153.05317114789,1096.18552511509,1097.53541704973,898.312314366656,1230.03300700978,1142.737753903,1276.53266052721,"Adipor1"
"ENSMUSG00000026458",0.0272376815607053,0.868309601109202,0.976406312359561,2047.89244104037,1897.07218983965,1927.15027495461,2505.33176691187,2828.85292467585,2040.34422478551,1866.91458631828,1798.92516353132,"Ppfia4"
"ENSMUSG00000026463",-0.203942692527478,0.320136627479325,0.855060790232048,2989.73707353095,2776.848233269,2907.47143407901,3153.14042467327,1451.57104116919,2556.09490667207,3184.0527241745,3076.73819784041,"Atp2b4"
